|p_url|target|p_type|p_image_url|p_video_url|p_post_text|reactions_type|reactions|p_inner_descrption|p_date
10|https://www.instagram.com/p/Ck_Rcz3uLJp/|medplus.mp|image|https://scontent-bog1-1.cdninstagram.com/v/t39.30808-6/315650129_5733689390027663_3716559942100907095_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=bjZuqqNgXrcAX8RO6dR&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=Mjk3MjE3MTAyNTcxOTUzODI4MQ%3D%3D.2-ccb7-5&oh=00_AfB8WE8_TigtZftyT1C_xzN_xU9YyJjr9HKT-jRrH3i7eQ&oe=6389466F&_nc_sid=30a2ef||['¡Evitar los cambios bruscos de temperatura puede ayudarte a mejorar de una neumonía!\n\nLa mejor manera para cambiar de un ambiente cálido a frío cuando estás enfermo/a, es abrigándote lo suficiente para que tu cuerpo no sufra el choque del clima.\n\nCon la vestimenta correcta, tu temperatura corporal se adaptará poco a poco al cambio de clima.\n\n¡Cuídate y mantente saludable!']|Me_gusta|18|"[""Photo by MedPlus Medicina Prepagada on November 15, 2022. May be an image of 2 people, child, people standing, sunglasses and text that says 'Ideas frescas MedPlus en salud Pasos para no agravar una neumonía 1. Abrígate bien 2. Hasta el cuello 099'.""]"|2022-11-15 16:40:18+00:00
11|https://www.instagram.com/p/CkvbfC4IZYE/|medplus.mp|image|https://scontent-bog1-1.cdninstagram.com/v/t39.30808-6/315128437_5715669125163023_6963765123290917087_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=xaS5Ixxhpf8AX8NTTJv&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=Mjk2NzcxMTU0MjAyMzM3NzE1OQ%3D%3D.2-ccb7-5&oh=00_AfAeRna9IztYazX2tAZabvxKhb1N26ZqdOajhGKJRRNY0Q&oe=638963BB&_nc_sid=30a2ef||['¡Gracias a todos por preferirnos! 🙌🏻\n\nCon su disposición y su apoyo han logrado que sigamos creciendo para ofrecerles lo mejor y hacerlos sentir como en casa!\n\nY fresco, así seguirá siendo tu servicio médico con MedPlus y la Clínica Azul.']|Me_gusta|39|"[""Photo by MedPlus Medicina Prepagada on November 09, 2022. May be an image of text that says 'Ideas frescas MedPlus en salud Clínica Azul En la clínica azul tu experiencia será como sentirte en casa Edgar Ernesto Díaz Pardo recomienda Clínica Azul. muy buena atención felicitaciones a todo el equipo de la clinica Me gusta Comentar Compartir pPpG CIMpON'.""]"|2022-11-09 13:00:08+00:00
12|https://www.instagram.com/p/Ckgy3B2JE-X/|medplus.mp|video|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/313987905_1272962086870989_8822561141207921340_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=_6xRJe8eWIoAX-uBySD&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk2MzU5MjIzODY4ODY1MzIwNw%3D%3D.2-ccb7-5&oh=00_AfCvIUrfyAX1-dCHNzskgQAaN6t6Zc95Tw5c77LrfFe-ag&oe=63893BDA&_nc_sid=30a2ef|blob:https://www.instagram.com/4e914835-1f22-4a4d-8605-5a3e3c3d92d8|['¡La ansiedad no debe ser más grande que tú!\n\nCuando dormir, socializar, trabajar o realizar cualquier tarea del día a día, te genera estrés ¡visita a un psicólogo!\n\nSolo un especialista podrá ayudarte a combatir la ansiedad. Créenos ¡vivirás fresca y relajada!']|Me_gusta|17|['']|2022-11-03 20:37:21+00:00
13|https://www.instagram.com/p/CkYsO5XuT48/|medplus.mp|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/313805421_213483164350101_8222978915253273614_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=i2u7m16Y39kAX_TNBrW&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk2MTMxMTI5MjcxNjU2NDAyOA%3D%3D.2-ccb7-5&oh=00_AfBL9_z7kgxiJwegCZNO3GicEipWwhe05S-xvU8BlpCj3A&oe=6387F05E&_nc_sid=30a2ef||['No queremos que te vayas triste del trabajo si te despiden ¡Afíliate a MedPlus y cubriremos tu salud por 9 meses!\n\nEl monto asegurado será el valor mensual del plan de medicina prepagada del grupo familiar cubierto con un máximo de $3.000.000 mensuales y hasta por 9 meses*\n\n¡Escríbenos y cotizaremos el plan perfecto para ti!']|Me_gusta|13|"[""Photo by MedPlus Medicina Prepagada on October 31, 2022. May be an image of 1 person and text that says 'Ideas frescas en salud MedPlus ¿Crees que te van a despedir del trabajo? Fresco, si estás afiliado a MedPlus cuidamos tu salud hasta por 9 meses @ opp'.""]"|2022-10-31 17:03:57+00:00
14|https://www.instagram.com/p/CkVgnwROqCz/|medplus.mp|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/313042168_526302742676620_4642437230640272574_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=euZx9XBFepkAX-2X3MP&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk2MDQxNTc5NTU0MTgyNTI3Mw%3D%3D.2-ccb7-5&oh=00_AfBpo5kcJetm3STR1ThSudvT2zTamNOxB3KJVKeRe2c2ZA&oe=6387FC76&_nc_sid=30a2ef||['¡Sube una foto de tu hijo con su disfraz de Halloween 🧛🏻🧞\u200d♀️y le daremos un regalo sorpresa!\n\n👉🏻Menciónanos o etiquétanos en la foto y te anotaremos en la lista de los afortunados 👨🏻\u200d🎤🧟\n\n¡Empieza a publicar desde hoy! La dinámica será válida hasta el martes 01 de noviembre 🤩 a las 9:00 a.m.\n\n¿De qué se disfrazarán los pequeños de tu casa este fin de semana?']|Me_gusta|28|"[""Photo by MedPlus Medicina Prepagada on October 30, 2022. May be an image of 2 people and text that says 'Ideas frescas en salud MedPlus Todos los niños y niñas que. se disfracen se llevarán una sorpresa ¡Continúa para conocer los pasos! @'.""]"|2022-10-30 11:24:45+00:00
15|https://www.instagram.com/p/CkRnkA0pAu4/|medplus.mp|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/312662967_628328412409534_4083727863033192008_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=1iDrN_r5EHQAX8X06jj&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1OTMyMDQyNDU0NjMxNjE4Ng%3D%3D.2-ccb7-5&oh=00_AfA7PA2mxJupkz64f8mIlw6SHdbuHqo-p2QucrZBf7l2YA&oe=63895E1E&_nc_sid=30a2ef||['¡Ya no tienes que ir a la clínica para tener atención médica!\n\nTampoco debes esperar que el especialista vaya a tu casa porque ahora, creamos el centro médico virtual MedPlus 🧑🏻\u200d⚕️\n\n¡En menos de dos horas tendrás la solución a tus problemas médicos!']|Me_gusta|43|"[""Photo by MedPlus Medicina Prepagada on October 28, 2022. May be a cartoon of text that says 'Ideas frescas en salud MedPlus ¿Cansado de esperar en una clínica por atención prioritaria? ¡Fresco! ahora tienes tu centro médico virtual sin largas esperas en casa www.medplus.com.co'.""]"|2022-10-28 23:08:27+00:00
16|https://www.instagram.com/p/CkN-s3VuzXG/|medplus.mp|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/312281624_187282237133580_2639303380050861396_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=r6tAGI8jHyUAX_I1KzT&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1ODI5NjI4NjQwODM3MTcxNA%3D%3D.2-ccb7-5&oh=00_AfA7H0wL7vyrYzz-UgvrFZ4XF9RycQIZviz74JvSoFpKZw&oe=6387ABAC&_nc_sid=30a2ef||['¡El Día Mundial del Cáncer de Mama ya pasó! 💖 Pero ninguna debe bajar la guardia.\n\nSi tienes algún malestar cerca de la zona del seno, ¡hazte un chequeo con los especialistas! 👩🏻\u200d⚕️ No te quedes con información de internet.\n\n👉🏻 Busca siempre las #VerdadesRosa y detecta a tiempo ¡Cuida tu vida! 🙌🏻']|Me_gusta|26|"[""Photo by MedPlus Medicina Prepagada on October 27, 2022. May be an image of 5 people, people standing and text that says 'Ideas frescas en salud MedPlus Mitos y realidades del Cáncer de Mama ¡Desliza y conoce las #VerdadesRosa! 000 CAPTO'.""]"|2022-10-27 13:13:41+00:00
17|https://www.instagram.com/p/CkL1Jd5p0WJ/|medplus.mp|video|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/312916681_109474731865711_134703379595692612_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=Syrwogx1A1kAX-UGDFk&tn=LgdxYoM2i6ygn41M&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1NzY5MTMyNzM0NTAxODI0OQ%3D%3D.2-ccb7-5&oh=00_AfDIDTSkivPYxxGdcDOmw8b6S7U7kpmDzgBwgojw7bNSnw&oe=63887897&_nc_sid=30a2ef|blob:https://www.instagram.com/9aa096df-6556-408d-b84d-a00d98236722|['Muy pronto te daremos una noticia que te va a encantar 🤩\n\nLo mejor es que no tendrás que salir de casa para vivir esta gran experiencia 😎\n\n¿Qué crees que pueda ser? Vamos a ver si adivinas en los comentarios 📲👇🏻']|Me_gusta|18|['']|2022-10-26 17:14:20+00:00
18|https://www.instagram.com/p/CkI2t_hOpJj/|medplus.mp|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/312620828_1590050938301830_4282215192924651862_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=VUIwmnt-qngAX-COXX3&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1Njg1MzgxMDQ2MDAwNDk2Mw%3D%3D.2-ccb7-5&oh=00_AfBW75sikEwGin_TEdZAgQvu9Yvke6ITYZcG9aR8vJ8STQ&oe=6388CC06&_nc_sid=30a2ef||['¡Si no vives en la Antártida, fresco! Puedes aprovechar el frío de la temporada de invierno y darte un baño con agua fría, en casa.\n\nSi eres hombre, nadar en ella te ayudará a reducir la grasa corporal “mala” de tu cuerpo y te ayudará con tu salud mental.\n\nConoce más detalles de esta información en https://cutt.ly/WVZ9to5']|Me_gusta|611|"[""Photo by MedPlus Medicina Prepagada on October 25, 2022. May be an image of 1 person, body of water and text that says 'Ideas frescas MedPlus en salud ¿Quieres estar a la moda? ¡Báñat con agua fría! Además, podrías perder peso tener una mejor salud mental pp'.""]"|2022-10-25 13:27:43+00:00
19|https://www.instagram.com/p/CkHNylZJKKA/|medplus.mp|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/312439228_5527874740612978_5109958575319575253_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=YY79glurp4wAX91swWM&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1NjM5MjMzMTEyMDc3OTkwNA%3D%3D.2-ccb7-5&oh=00_AfBruaIThOqhsy7nsuqKXoODDK-yPC--ZrRRJwWCdC0L9w&oe=6388D4B9&_nc_sid=30a2ef||['¡Estamos en la Torre MedPlus de Las Palmas!🏥\n🤩\n\n📍En Medellín ahora podrás cuidar tu salud con nuestro respaldo y confianza\U0001faf6🏻\n\n¡Escríbenos y cotizaremos el plan perfecto para ti!\n\nTambién, puedes solicitar más información con 👉🏻 @bluecarecol']|Me_gusta|280|"[""Photo by MedPlus Medicina Prepagada in Medellín, Colombia with @bluecarecol. May be an image of phone, screen and text that says 'Ideas frescas en salud MedPlus ¡Centro Médico las Palmas disponible para ti! Consultas médicas* Odontología Laboratorio clínico* Ecografías* BlueCare Blue Agenda tu cita: (604) 6041445 L 3206171313 Lunes a viernes 7:00 a.m 7:00 p.m Sabados 7:00 a.m 1:00 p.m @ Operadopor BlueCare aratuf *Sujeto plan de medicina prepagada contratado'.""]"|2022-10-24 23:55:24+00:00
20|https://www.instagram.com/p/Cj52zdcpjgA/|medplus.mp|video|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/311951529_670676837808842_8175524847609493486_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=LVFWiGljMxAAX8PNsrE&tn=LgdxYoM2i6ygn41M&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1MjYzMjA2MTU0MjE1MjE5Mg%3D%3D.2-ccb7-5&oh=00_AfAXxOnblEAkgGBwMNVyOubkwLtVmIshY-jB2AiT1FAuPw&oe=63882722&_nc_sid=30a2ef|blob:https://www.instagram.com/d95582b0-b453-46c8-899a-4579aad07772|['¡El mes rosa es un llamado de atención para que te cheques y preveas a tiempo! 💖\n\nPero también para aprender lo que realmente sucede alrededor de esta enfermedad.\n\n\U0001faf6🏻En MedPlus queremos cuidarte al decirte lo importante que es asistir a tus consultas anuales y también, la importancia de preguntarle a los especialista 🧑🏻\u200d⚕️👨🏻\u200d⚕️ las #VerdadesRosa 💕\n\n👉🏻 No te dejes llevar por los mitos y la información no oficial que encuentras en internet. Lo mejor que puedes hacer es consultar directamente con los que saben.\n\n¡Mientras más verdades conozcas, mejor cuidarás tu salud! 🙌🏻\n\n#DiaMundialDelCancerDeMama']|Me_gusta|75|['']|2022-10-19 17:45:09+00:00
21|https://www.instagram.com/p/Cjq6BtSpip9/|medplus.mp|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/311334202_195706116266952_7129413574453041932_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=xPseCIzeq-YAX_V2wxG&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk0ODQyNDEwNjY4NDg4Nzg4NA%3D%3D.2-ccb7-5&oh=00_AfCdaozI5uUhz-ZqgIVGGaPX9K0IgaF2BqqGR_3UdEXzww&oe=638829DE&_nc_sid=30a2ef||['¡La prevención de cáncer de mama comienza en ti! 💖\n\nRecuerda auto examinarte y consultar con tu especialista frecuentemente 👩🏻\u200d⚕️\n\nMedPlus celebra contigo el #MesRosa 🙌🏻']|Me_gusta|37|"[""Photo by MedPlus Medicina Prepagada on October 13, 2022. May be an image of 1 person and text that says 'MedPlus Ideas Ideasfrec frescas salud Detectar tempranamente el el cáncer de mama no es cosa de un mes'.""]"|2022-10-13 22:19:25+00:00
