|p_url|target|comment_author|comment
10|https://www.instagram.com/p/ClR3rnCPLLz/|eps_famisanar|johaleon|['Colsubsidio mama gallo con eso de las autorizaciones al subirla a la pagina dicen que en 10 dias responden y contestan a los 2 meses, logré mi cita con pqrs a ustedes o sino grave!;']
11|https://www.instagram.com/p/ClR3rnCPLLz/|eps_famisanar|paomunoz.6|['Vuelvan al chat de whatspp de cafam, de verdad era muy útil, ahora todo para solicitar citas es pésimo.']
12|https://www.instagram.com/p/ClR3rnCPLLz/|eps_famisanar|yrnehenig|['Desde ayer me tienen como una pelota de un lado a otro.. cuando uno va a URGENCIAS MÉDICAS es porque así lo amerita.. Me sale suspendida. Me comunico a la línea de FAMISANAR la asesora me dice que estoy en mora en octubre. SE ENVIARON LOS SOPORTES DE SEPTIEMBRE OCTUBRE Y NOVIEMBRE. Y AHORA ME DICEN QUE LA MORA ES DE JUNIO.. MIENTRAS TANTO ME NIEGAN MO DERECHO A LA SALUD...Y NO HAY CONCORDANCIA EN LA INFORMACIÓN Que NOS BRINDAN POR LA LÍNEA.']
13|https://www.instagram.com/p/ClR3rnCPLLz/|eps_famisanar|yrnehenig|['No dan respuesta fidedigna, una asesora de la línea dice que la mora de octubre se enviaron los soportes de septiembre octubre y noviembre y ahora que mora es en junio. Mientras tanto me niegan el derecho a la salud']
14|https://www.instagram.com/p/ClRVW84N5Vf/|eps_famisanar|palomasofia0212|['Es falso esto es publicidad engañosa']
15|https://www.instagram.com/p/ClRVW84N5Vf/|eps_famisanar|dyla_torres|['Una porquería de servicio,deberían dar opción para cualquier tipo de cita,es perder el tiempo ir presencial,nunca hay agendas,mal servicio por parte del personal que trabaja allí,mejoren,he puesto Miles de quejas y solo responden vamos a mejorar mentiras siguen dando un mal servicio...']
16|https://www.instagram.com/p/ClRVW84N5Vf/|eps_famisanar|lucilapachongonzalez|['Si es difícil estás autorizaciones en las mismas oficinas,como podrán ser por internet? En las oficinas cada funcionaria da informaciones diferentes esto me pasó a mi 15 días para una autorización']
17|https://www.instagram.com/p/ClQzCP5tt7n/|eps_famisanar|palomasofia0212|['Me retiraron mi afiliación con uds ya no tengo servicios y esto es una negligencia, les radique una tutela y aquí estoy esperando que me den respuesta']
18|https://www.instagram.com/p/ClQzCP5tt7n/|eps_famisanar|yrnehenig|['No dan respuesta fidedigna, una asesora de la línea dice que la mora de octubre se enviaron los soportes de septiembre octubre y noviembre y ahora que mora es en junio. Mientras tanto me niegan el derecho a la salud']
24|https://www.instagram.com/p/ClHdq8LOScw/|eps_famisanar|eps_famisanar|['Hola idali_calderon, te invitamos a usar nuestros canales no presenciales, donde podrás evitarte tiempos de fila y desplazamiento. 1. Correo electrónico: autorizacionesambulatorias@famisanar.com.co 2. APP Famimóvil.\n3. Famisanar en Línea de nuestro portal web.\n4. WhatsApp Camila 3006438831']
25|https://www.instagram.com/p/ClHdq8LOScw/|eps_famisanar|idali_calderon|['Seis horas esperando en la oficina de Famisanar Facatativa para obtener unas autorizaciones para mi madre, seis horas, es una verdadera vergüenza y un insulto para los usuarios de la EPS Famisanar que no tiene ninguna consideración ni respeto para con sus afiliados, un servicio que demuestra lo peor de esta EPS.']
26|https://www.instagram.com/p/ClHB4UgI7wr/|eps_famisanar|dannypj27|['La peor esp y llena de mentiras, lástima que toca todo ante la supersalud']
27|https://www.instagram.com/p/ClHB4UgI7wr/|eps_famisanar|idali_calderon|['Seis horas esperando en la oficina de Famisanar Facatativa para obtener unas autorizaciones para mi madre, seis horas, es una verdadera vergüenza y un insulto para los usuarios de la EPS Famisanar que no tiene ninguna consideración ni respeto para con sus afiliados, un servicio que demuestra lo peor de esta EPS.']
28|https://www.instagram.com/p/ClHB4UgI7wr/|eps_famisanar|eps_famisanar|['Hola idali_calderon, te invitamos a usar nuestros canales no presenciales, donde podrás evitarte tiempos de fila y desplazamiento. 1. Correo electrónico: autorizacionesambulatorias@famisanar.com.co 2. APP Famimóvil.\n3. Famisanar en Línea de nuestro portal web.\n4. WhatsApp Camila 3006438831']
29|https://www.instagram.com/p/ClHB4UgI7wr/|eps_famisanar|sofiaaa_bautistaa|['El día de hoy quiero hacer un denuncia contra la #EPSFAMISANAR, yo tengo una abuelita que se llama EDITH LUCIA CAICEDO ella tiene 68 años, hace más de 20 años sufrió una trombosis y quedó en silla de ruedas, su estado se debe a negligencia de un doctor en la clínica del occidente ya que aún cuando ella se encontraba con un azúcar muy alta y tensión muy alta le dijo que se fuera para la casa sin recetarle medicamentos ni tratamiento alguno y eso generó que le diera el trombo, desde el inicio de la enfermedad de mi abuelita hemos sido victimas de la negligencia médica, de la falta de humanidad de algunos profesionales de esta EPS, ella ha presentado afectaciones en su salud este año, pero el día de ayer sufrió un derrame cerebral, se despertó con ganas de vomitar, dolor de cabeza y empezó a vomitar, inmediatamente la llevamos a #cafamdelafloresta Cafam Oficialen donde ingreso a urgencias, aún con sus antecedentes cerebrovasculares cuando ingreso no le realizaron un TAG que en estos casos es el examen que determina si sufrió algún trombo o algo similar, los síntomas que tenía son los mismos que ya había tenido hace dos meses que la atendieron en este mismo hospital, afortunadamente en esa ocasión fue atendida a tiempo, esta vez cuando llegó lo que dijeron los médicos era que tenía una infección urinaria cuando NUNCA tuvo síntomas que llevaran a esa conclusión, llegamos a las 10am le realizaron primero varios exámenes de sangre y orina para detectar que NO tenía ninguna infección, después de esto si se les ocurrió realizarle un TAG sobre las 10pm 12 horas después de haberla traído, efectivamente en el examen salió que ella había sufrido un derrame cerebral y su estado es grave, sin embargo la tienen en observación, sin medicamento para tratar el derrame y lo único que nos dicen es que se encuentra con orden de remisión a otra clínica donde haya un neurólogo, sobre las 4 de la tarde me acerque a preguntar en qué iba el proceso ya que mi abuelita estaba inconsciente, no respondía y al parecer no entendía pero sobre las 3 abrió sus ojos me pidió agua y trataba de hablar sin poderlo hacer, al ver esto en mi surgió la esperanza nuevamente de ver a mi abuelita sana pero']
30|https://www.instagram.com/p/ClHB4UgI7wr/|eps_famisanar|sofiaaa_bautistaa|['pero al acercarme a decirle a la doctora me respondió que ellos no podían hacer nada, que estaban esperando la remisión pero la verdad era que se demoraba que SUPUESTAMENTE nosotros firmamos un consentimiento de no reanimación y que si a mi abuelita le daba un paro cardiorespiratorio (que es lo que ellos esperan) no la iban a reanimar y que no había nada más que hacer, obviamente me molesto mucho la respuesta y le dije que si ellos estaban esperando que ella se muriera y me respondió que no pero que ellos acá no podían hacer nada más, que no contaban con los especialistas y que tampoco podían colocarle el monitor de signos vitales porque no iba para UCI, le solicito a todos mis contactos que compartan esta publicación, no permitamos que más familias vivan estas situaciones por la negligencia e indolencia de estos profesionales que hacen un juramento para salvar las vidas de sus pacientes pero en la práctica los están dejando morir, le pido a la #secretariadesalud secretaria.de.salud que vigile más estos hospitales y le hagan seguimiento a todos los pacientes']
34|https://www.instagram.com/p/ClB4g9itEZF/|eps_famisanar|cherryboomuwu888|['Pésimo servicio, la página para sacar citas no funciona, la línea no sirve para eso, los correos los responden después de 5 días cuando ya para qué, qué hace uno entonces para sacar una cita o que alguien se una solución o respuesta que sirva?']
35|https://www.instagram.com/p/ClB4g9itEZF/|eps_famisanar|juan_198222|['Ya escribí por interno el día de ayer pero todavía no he tenido una respuesta y es un caso de salud por eso es que no creo en esta publicidad']
36|https://www.instagram.com/p/ClB4g9itEZF/|eps_famisanar|emilycelism|['El servicio es bueno pero la asignacion de citas ha desmejorado en la especialidad de neumologia en colsubsidio desde que centralizaron la.atencion en un solo centro medico a todos los remiten a las americas y por eso no hay agendas...deberian habilitar otros centros medicos con esta especialidad para facilitar el accesos al servicio y no tener que esperar 4 o 5 meses para ser atendido']
37|https://www.instagram.com/p/ClB4g9itEZF/|eps_famisanar|ortizgarcianestor|['👏']
38|https://www.instagram.com/p/ClB4g9itEZF/|eps_famisanar|juan_198222|['Falso no velan por tu bienestar nunca hay agenda para Especialistas']
39|https://www.instagram.com/p/ClBaSPktsRM/|eps_famisanar|dannypj27|['Si es la peor EPS']
40|https://www.instagram.com/p/ClBaSPktsRM/|eps_famisanar|lucilapachongonzalez|['Igual de indolentes a las personas que entregan los medicamentos en las farmacias ,como es posible que el médico ordena un tratamiento el cual no se debe interrumpir su aplicación,pero como hay días festivos según ellos se debe esperar, quisiera saber quién manda más, el médico, quien da la autorización o en la farmacia por favor no deben jaja gar con la salud del pobre']
41|https://www.instagram.com/p/ClBaSPktsRM/|eps_famisanar|dianita_1202|['Los psiquiatras de famisanar lo más indolentes y poco empáticos con la situación de sus pacientes. Lo digo por mi experiencia con dos de ellos. Sale uno más enfermo']
42|https://www.instagram.com/p/Ck_-HgFq6Xw/|eps_famisanar|nieves_riscanevo|['Este whatsApp también sirve para Famisanar cafam']
43|https://www.instagram.com/p/Ck_-HgFq6Xw/|eps_famisanar|yesmytatiana|"['@eps_famisanar @supersalud @salud.colsubsidio Estoy con mi hija de 8 años desde la 1:40 de la madrugada en clínica infantil col subsidio de la 67 en Bogota en ""urgencias"" mi hija tiene un fuerte dolor de cabeza que le produce vomito y fiebre ya le hicieron estudios y que es una infección. Y la están tratando con antibiótico. MI HIJA SE RETUERCE DEL DOLOR QUE TIENE y es la hora que todo lo vomita. Son las 7:30 de la noche y todo el día e estado detrás del personal por que se acaba el suero por que La Niña se queja que le duele su cabeza y la respuesta del médico es TOCA HABLAR CON LA JEFE. Ósea literal que mi hija se muera en lo que se les da la gana atenderla bien? O peor a causa de su negligencia le quede alguna secuela irreversible por que ninguno cumple con su deber y mi hija sigue sufriendo!']"
44|https://www.instagram.com/p/Ck_-HgFq6Xw/|eps_famisanar|juan_198222|['Es una porqueria nunca hay agenda para Especialistas es malo el servicio no les importa la salud ni de los niños ni de la tercera edad @secretariasaludbogota deberían revisar estos casos']
45|https://www.instagram.com/p/Ck_jyKctfbs/|eps_famisanar|cristianbolivar|['En Bogota se ha vuelto una lotería conseguir citas con los especialistas, han disminuido mucho la oferta de profesionales que atiendan por el pac, era muy bueno pero ha desmejorado mucho.']
46|https://www.instagram.com/p/Ck_jyKctfbs/|eps_famisanar|andrea_barreroh|['Y los especialistas fuera de Bogota para cuando? Y los medicamentos a domicilio por la app como en Cundinamarca en el Tolima para cuando? Cardiólogo y Odontopediatra en Ibagué para cuando?']
49|https://www.instagram.com/p/Ck5uuz5qK-Y/|eps_famisanar|freddycardenas430|['😂😂']
50|https://www.instagram.com/p/Ck5uuz5qK-Y/|eps_famisanar|dannypj27|['Nada recomendable esta EPS']
51|https://www.instagram.com/p/Ck5uuz5qK-Y/|eps_famisanar|operikamaria|['Es la peor EPS famisanar después de ser una de las mejores ,es más está quedando sin prestadores de servicio xq no quieren pagarle a los prestadores de servicio cada día q pasa no sé q servicio nos van a prestar a los pacientes.tambien con ese tema van a autorizar iva uno como el mensajero dejar los papeles y los asesores le dicen a los pacientes queda radicado pase en 5 días como si la economía estuviera uno para estar gastando tantos buses🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥']
52|https://www.instagram.com/p/Ck5uuz5qK-Y/|eps_famisanar|juliemoo2707|['Pero eso dónde pasa, en que mundo ireal,uno escribe y lo dejan esperando']
53|https://www.instagram.com/p/Ck5uuz5qK-Y/|eps_famisanar|karengamboam|['ESTS EPS NI CON EL PAC CUMPLE SU SERVICIO, RE MALO PARA NADS RECOMENDABLE']
54|https://www.instagram.com/p/Ck5uuz5qK-Y/|eps_famisanar|dannypj27|['Es la peor EPS es una porquería no hay citas y terrible estar uno autorizando todo , yo empeore de salud y ni las incapacidades las pagan terrible']
55|https://www.instagram.com/p/Ck4HrmHMgJW/|eps_famisanar|lidascrap|['Hacen mucha propaganda y el servicio es muy malo.']
57|https://www.instagram.com/p/Ck3J6qCMqlQ/|eps_famisanar|lorcydelcarmenbarrioscastellar|['Buenos días quisiera saber si famisanar cuatro vientos en Cartagena atienden hoy sábado 12 de noviembre gracias']
58|https://www.instagram.com/p/Ck1Aal0IIdy/|eps_famisanar|dicar925|['Pesimoo servicio sede suba área autorizaciónes prefieren comer dulces y chismear antes que nada']
59|https://www.instagram.com/p/Ck1Aal0IIdy/|eps_famisanar|cecyriano|['Hace tres meses entro a Internet a buscar una cita en medicina interna y nunca hay agenda ?????']
60|https://www.instagram.com/p/Ck1Aal0IIdy/|eps_famisanar|juan_198222|['No solo en suba en todo el servicio de salud es pésimo no la recomiendo tengo ganas de cambiarme a @compensar.a']
61|https://www.instagram.com/p/CkzESGmoxgr/|eps_famisanar|ale__qro2|['El paseo de la muerte con ustedes, @supersalud intervención @carolinacorcho mi papá esta sin tratamiento porque famisanar le autoriza mal su medicamento. @harmanfelipe @ximevelascoh ayuda por favor no queremos mas atropellos.']
62|https://www.instagram.com/p/Cky2K25tXha/|eps_famisanar|ale__qro2|['Pesima Eps se burla de nosotros los pacientes, mi papá sin tratamiento por culpa de sus asesores @supersalud @minsaludcol @carolinacorcho @harmanfelipe @ximevelascoh']
63|https://www.instagram.com/p/Ckx5cx9tztz/|eps_famisanar|herrera040397|['Me desgastó mi vida pensando en la necesidad económica que estoy pasando gracias a su déficit de EPS que no me han querido pagar mi licencia de maternidad tengo afectación mental y entrando en estado de desnutrición gracias a ustedes al igual corre en riesgo mi salud y la de mi hijo ya con 5 meses']
64|https://www.instagram.com/p/CkwEJejISw8/|eps_famisanar|sernapatico|['Buenas noches. Envío requerimientos a DIRECCION DE SERVICIO AL USUARIO servicioalcliente@famisanar.com.co, pero se devuelven. A que otra línea puedo escribir, solicite autorizaciones a AUTORIZACIONES AMBULATORIAS autorizacionesambulatorias@famisanar.com.co. tampoco recibo respuestas ni números de caso. Gracias']
65|https://www.instagram.com/p/CkvWADIIVsa/|eps_famisanar|juan_198222|['Ya lo envie y no solucionan y eso que es algo de salud y es una persona de la tercera edad']
66|https://www.instagram.com/p/CkvWADIIVsa/|eps_famisanar|juliemoo2707|['Todo eso falso, pésimo el servicio en cafam,me bloqueron de face por decir la verdad']
67|https://www.instagram.com/p/CkvWADIIVsa/|eps_famisanar|juan_198222|['Falsa publicidad mal servicio entodo lo que se refiere a salud me dicen que escribiera por interno y no solucionan es falso me cambiare a @compensar_info @compensar.a me han dicho que es mejor']
68|https://www.instagram.com/p/Ckt6gkOO8UI/|eps_famisanar|sebastiangarne|['Son la peor EPS ni con radicados son capa de solucionar el no problema de desabastecimiento de medicamentos q son vitales esperemos q con mi demanda antes la supersalud si sean capaz de responder']
69|https://www.instagram.com/p/Ckt6gkOO8UI/|eps_famisanar|myquir123|['Bnas noches no hay necesidad de seguir fingiendo, es una realidad, famisanar hace mucho tiempo viene de mal en peor. Me tomaron del pelo 1 mes y medio, para una interconsulta con oncohematologia me han dado dos remisiones para diferentes sitios, le dicen al pte q llame al número q aparece en la remisión y nunca contestan para agendar citas. Le contestan al pte de esos sitios y le dicen q no tienen convenio con esa EPS.']
70|https://www.instagram.com/p/Ckt6gkOO8UI/|eps_famisanar|adannaya7|['pésimos sus canales de atención']
71|https://www.instagram.com/p/Ckt6gkOO8UI/|eps_famisanar|maribeltrujillo_|['Que tristeza que uno tenga que rogar tanto para un consulta o para entrega de insumos y medicamentos, tengo un hijo en Condicion de discapacidad y hace más de un mes solicitando unos insumos y ni siquiera con queja en la superintendencia de salud hacido posible y en colsubsidio cada vez que voy me dicen que no hay y peor aun famisanar se comunica con migo para tomarme del pelo, mejor dicho que les va importar sí no son ellos, somos nosotros las personas vulnerables 🥺🥺']
72|https://www.instagram.com/p/Ckt6gkOO8UI/|eps_famisanar|claudiamilenarodriguezjimenez|['buenas tardes yo envié un correo hace ya 15 días para que me ayudarán con un problema que tengo y no me contestaron nada 😪😪']
73|https://www.instagram.com/p/Ckt6gkOO8UI/|eps_famisanar|sebastiangarne|['Asesinooosssss impidiendo la entrega de medicamentos de primera necesidad para una persona de la 3ra edad']
74|https://www.instagram.com/p/Ckt6gkOO8UI/|eps_famisanar|nupi_va_34|['Hola si quería preguntar porque quitaron centro médico el lago y solo nos mandaron un mensaje de texto diciendo no va más a solo unos días que falta de respeto con nosotros']
75|https://www.instagram.com/p/Ckt6gkOO8UI/|eps_famisanar|sebastiangarne|['Famisanar asesinoooooo!!']
76|https://www.instagram.com/p/Ckt6gkOO8UI/|eps_famisanar|sebastiangarne|['@noticiascaracol @noticiasrcn @canalcitytv @septimodiatv ayudaaaa']
77|https://www.instagram.com/p/Ckt6gkOO8UI/|eps_famisanar|sebastiangarne|['@noticiascaracol @noticiasrcn @canalcitytv ayudaaa esta época niega la entrega q es vital para mi padre excusándose de sellos q no existes de la entidad tratante , si mi padre fallece es responsabilidad de famisanar']
78|https://www.instagram.com/p/Ckt6gkOO8UI/|eps_famisanar|sebastiangarne|['@noticiascaracol @ultimahoracol ayudaaa para hacer viral y q famisanar responda por la no entrega de safinamida autorizada por el médico tratante excusándose de sellos q no existen !!!']
79|https://www.instagram.com/p/Ckt6gkOO8UI/|eps_famisanar|sebastiangarne|['@supersalud @carolinacorcho gestionen w intervengan está EPS , 1 mes rogando para q me entregen Safinamida de 50 y 100 , dicen a toca con un sello q no maneja zerenia y resulta q no es un. Sello es q no o tienen , radico petición para otra dorguerias y la rechazan por un selló q no existeeeeee!!!!']
83|https://www.instagram.com/p/Ckn3eKGsrC4/|eps_famisanar|palomasofia0212|['Porque eliminan los comentarios, deberían dejarlos para que la gente se de cuenta del pésimo servicio que presta uds']
84|https://www.instagram.com/p/Ckn3eKGsrC4/|eps_famisanar|palomasofia0212|['No es cierto, la especialidad de psicología ni existe para poder pedir la cita por la página o por teléfono, no engañen a la gente con su publicidad engañosa']
85|https://www.instagram.com/p/Ckn3eKGsrC4/|eps_famisanar|josemanuelgodoy2|['😂😂']
86|https://www.instagram.com/p/Ckn3eKGsrC4/|eps_famisanar|josemanuelgodoy2|['😂']
87|https://www.instagram.com/p/Ckn3eKGsrC4/|eps_famisanar|steffy_tellez_|['Los servicios de psicología realmente son pésimos, uno buscando ayuda, una guía, un apoyo para no hundirse más en el hueco que está y solo te preguntan la vida sin ayudar a resolver nada. Pésimo servicio y pesimos profesionales.']
88|https://www.instagram.com/p/Ckn3eKGsrC4/|eps_famisanar|juan_198222|['Angustia por el mal servicio de ustedes que va a ser de nuestra salud en tan malas manos @eps_famisanar']
90|https://www.instagram.com/p/CkifRx_Ooeo/|eps_famisanar|joakoval0708|['Que bien']
91|https://www.instagram.com/p/CkifRx_Ooeo/|eps_famisanar|luissanchez5041|['Y Hoy sigo sin conseguir citas de especialistas desde hace 2 meses pero se que me llegará un mensaje de: cuentanos tu caso etc etc la misma historia pero retracese en el pago y ahí si son rápidos y efectivos para suspender el servicio, para dónde tomar rumbo?']
92|https://www.instagram.com/p/CkifRx_Ooeo/|eps_famisanar|palomasofia0212|['Necesito una cita por psicología, planificación y otorrino y nunca hay agenda es como si esos servicios en esta eps no se prestarán']
93|https://www.instagram.com/p/CkifRx_Ooeo/|eps_famisanar|davidscarpati|['Una porquería está eps, puro matasanos, ni los pediatras se salvan. No saben ni lo que significa la palabra ética.']
94|https://www.instagram.com/p/CkifRx_Ooeo/|eps_famisanar|jairovaal|['Una vergüenza está EPS, llevo 3 días intentando sacar una ecografía. Hoy hice fila desde las 5:00 am para que digan que no tienen agenda. El servicio es de lo peor.']
95|https://www.instagram.com/p/CkhJHnLoAUY/|eps_famisanar|sernapatico|['Solo para planes complementarios?']
96|https://www.instagram.com/p/CkhJHnLoAUY/|eps_famisanar|andrea_barreroh|['Al menos actualicen el directorio, en Ibagué llama uno a las ips a pedir cita y ni siquiera saben que es eso del Pac FAMİSANAR. O sea Pac en Ibagué no existe… y el señor Edgar encargado de los afiliados no responde y cuando responde el teléfono lo hace la esposa.']
97|https://www.instagram.com/p/CkhJHnLoAUY/|eps_famisanar|juan_198222|['@eps_famisanar no la recomiendo el servicio es pésimo en cuanto a todo']
98|https://www.instagram.com/p/CkhJHnLoAUY/|eps_famisanar|juan_198222|['@eps_famisanar es lo peor en salud no la recomiendo y hay mucha publicidad falsa']
100|https://www.instagram.com/p/CkcJBr6oLSA/|eps_famisanar|camilaverah|['👏👏👏']
101|https://www.instagram.com/p/CkcJBr6oLSA/|eps_famisanar|juliemoo2707|['Y bloquean alos usuarios para que no se quejeb']
102|https://www.instagram.com/p/CkcJBr6oLSA/|eps_famisanar|juliemoo2707|['Sabías que? La eps famisanar deja murir sus usuarios para no gastar en ello,ellos no dan las citas no autorizan los medicamentos']
104|https://www.instagram.com/p/CkZVEzBtLiO/|eps_famisanar|palomasofia0212|['Disque el tal área encargada se va a poner a darme una solución, eso mismo me respondieron desde hace 15 días y nada']
105|https://www.instagram.com/p/CkZVEzBtLiO/|eps_famisanar|palomasofia0212|['Mentira esto no es cierto']
106|https://www.instagram.com/p/CkYgTBoov-1/|eps_famisanar|jessica0vargas|['UNA NEGLIGENCIA COMPLETA nadie debería estar en esta EPS ya el caso esta con la superintendencia de salud, hace mas de 10 días que estamos pidiendo una Enteroscopia Y Famisanar lee los comunicados y no responde, es de vida o muerte y no les importa 😡']
107|https://www.instagram.com/p/CkWyikis1S6/|eps_famisanar|guillavet23|['Hace ya cuatro meses pidiendo una cita para una ecografía en zipaquirá y ya he autorizado varias veces, llamadas mañana y tarde todos los días pero no se que pasa éste problema ya es siempre.😢😢']
108|https://www.instagram.com/p/CkWyikis1S6/|eps_famisanar|guillavet23|['😂😂siempre pasa. Jejej.']
109|https://www.instagram.com/p/CkWyikis1S6/|eps_famisanar|jessica0vargas|['UNA NEGLIGENCIA COMPLETA nadie debería estar en esta EPS ya el caso esta con la superintendencia de salud, hace mas de 10 días que estamos pidiendo una Enteroscopia Y Famisanar lee los comunicados y no responde, es de vida o muerte y no les importa 😡']
111|https://www.instagram.com/p/CkTsgb8PF8P/|eps_famisanar|judithrondonmartin|['Díos quiera qué me den mis citas rápidas. Gracias 😊😘🙏👏']
112|https://www.instagram.com/p/CkTsgb8PF8P/|eps_famisanar|marce_villaloz|['Han desmejorado notablemente el servicio del PAC, citas con especialistas súper demoradas. Me iba muy bien, ahora no tanto!!!']
113|https://www.instagram.com/p/CkTRIH8P1QX/|eps_famisanar|judithrondonmartin|['👏']
114|https://www.instagram.com/p/CkQtfRlsFjE/|eps_famisanar|felipe_pr97|['Pésimo servicio de parte de esta eps a pacientes con problemas de hipertensión los dejan hasta dos y tres meses sin medicamentos y para completar sus empleados agreden físicamente a los usuarios; paso hoy en puerto boyaca']
115|https://www.instagram.com/p/CkQtfRlsFjE/|eps_famisanar|josueg25_|['Está es la eps que no entrega las medicinas y que sus empleados maltratan físicamente a sus usuarios paso hoy en puerto boyacá']
120|https://www.instagram.com/p/CkJIdr6oiC-/|eps_famisanar|claudiamilenarodriguezjimenez|['Feliz día para ellos pero ojalá famisanar nos prestara atención en lo que esta sucediendo ejemplo la clínica garper de tunja es muy poca la asignación de citas para tantos pacientes a la espera de un procedimiento quirúrgico por favor necesitamos ayuda en esto']
122|https://www.instagram.com/p/CkB1XXpAi4F/|eps_famisanar|miprincesamaggie|['Wow 👂🏼💕 genial este examen 😃']
123|https://www.instagram.com/p/CkBVS-2J063/|eps_famisanar|anaritaforeropardo|['Gracias a Famisanar por los cursos que nos dan alas personas cuidadoras amo mi EPS']
124|https://www.instagram.com/p/CkBVS-2J063/|eps_famisanar|sebastiangarne|['Me estan limitando la entrega de los medicamentos por q tiene q venir sellada ahora la fórmula, cual sello? Zerenia dice q no manejan sellos y q no pueden bloquearme la entrega @supersalud hasta cuándo está asquerosa EPS haciendo lo q quiere con los usuarios']
127|https://www.instagram.com/p/Cj8KuB6sRZ2/|eps_famisanar|lizstrella|['Todo lo que promete como eps es mentira']
129|https://www.instagram.com/p/Cj6biskrNyS/|eps_famisanar|odontopediatracontigo|['🌟Previene - Detecta - Actúa 👏\n#diamundialcontraelcancerdemama']
132|https://www.instagram.com/p/Cj3pHbGotdE/|eps_famisanar|camilaverah|['🙌🙌']
133|https://www.instagram.com/p/Cj1R6MJs0NL/|eps_famisanar|pablo_patarroyo|['Si Que pasa con los Medicamentos Faltantes del Pasiente los Fraccionan para generar Más Cobros de Cuota Mideradora y de Envío Que Descaro Ese Pésimo Servicio es Pagado Mes a Mes No es Gratis Respondan los Correos, Envíen los Medicamentos Completos esto No es Gratis']
134|https://www.instagram.com/p/Cj1R6MJs0NL/|eps_famisanar|mariaruizf|['Y en esa línea cuelgan !! Nada que ver']
135|https://www.instagram.com/p/Cj1R6MJs0NL/|eps_famisanar|juandilop2018|['Citas médicas ?? Ya hice uso de la linea en Whatssap y es falso te direcciona a la linea 6013077011']
