|p_url|target|p_type|p_image_url|p_video_url|p_post_text|reactions_type|reactions|p_inner_descrption|p_date
10|https://www.instagram.com/p/CktjPQADum9/|colmedicamedicinaprepagada|video|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/314899509_530652508877930_7991048008452153163_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=F4U-KdvsjrYAX9qVn7s&tn=LgdxYoM2i6ygn41M&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk2NzE4MjcwOTEwNzkxMTEwMQ%3D%3D.2-ccb7-5&oh=00_AfBwvL5iLYI8ZV63i0F69ccc4KWbZ4KRUMPNwbZKW3TNww&oe=63866B9B&_nc_sid=30a2ef|https://scontent-bog1-1.cdninstagram.com/v/t50.16885-16/315096946_2033904673474359_9152955256925123901_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjEwODAuaWd0di5oaWdoIiwicWVfZ3JvdXBzIjoiW1wiaWdfd2ViX2RlbGl2ZXJ5X3Z0c19vdGZcIl0ifQ&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=NUGtsYP7-TsAX-BPmZ2&edm=ALQROFkBAAAA&vs=786213452453541_3565747182&_nc_vs=HBksFQAYJEdITC14eEkzeDVGVjB6a0hBRDMxRU01UDFBVi1idlZCQUFBRhUAAsgBABUAGCRHUHpxa3hMNEtmdjU3WXNGQU05S1FfZ0hQWGQ0YnZWQkFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACa694DLvO%2BaQBUCKAJDMywXQEMAAAAAAAAYEmRhc2hfaGlnaF8xMDgwcF92MREAdewHAA%3D%3D&_nc_rid=2c7adf63da&ccb=7-5&oh=00_AfApiU7vhJUaXj00kJVuuLqmpYhJ_2XVRhvNb3QYyiDrZQ&oe=6383297C&_nc_sid=30a2ef|['👨\u200d⚕️Una lesión o fractura puede ocurrir en cualquier momento, estando en casa, en la calle o en la oficina, por suerte existe una de las especialidades más importantes de la medicina. Te invitamos a celebrar el Día Mundial de la Radiología 👩\u200d⚕️']|Reproducciones|477|['']|2022-11-08 19:29:39+00:00
11|https://www.instagram.com/p/Ckg2qVvJWze/|colmedicamedicinaprepagada|video|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/313931155_826461125353250_4271914617790162060_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=pYQhWkw2Yj8AX9nYATP&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk2MzYwODk1ODg3ODk2OTA1NA%3D%3D.2-ccb7-5&oh=00_AfCsINJ_7RWQnZbzNTP2lHQB5BdkiqhjazzOK9GZMw6hJQ&oe=63854323&_nc_sid=30a2ef|blob:https://www.instagram.com/a99c09df-c7d2-486f-b9f6-3495669e9596|['¡No te dejes engañar! Hoy te aclaramos esos mitos y verdades sobre la salud que siempre rondan por ahí.\n\n#salud #bienestar #mitos #verdad #datos #colmedicaaquicontigo #reel #fyp #mitosdesalud #vidasaludable #reels']|Me_gusta|53|['']|2022-11-03 21:09:24+00:00
12|https://www.instagram.com/p/CkeK5KFJszk/|colmedicamedicinaprepagada|video|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/313484939_123370253861417_8345038354880275339_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=t9OzNgZPZbQAX95UG3x&tn=LgdxYoM2i6ygn41M&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk2Mjg1MzUxMzE1NTQ5NzE4OA%3D%3D.2-ccb7-5&oh=00_AfAjeObmur8sTHhuSKZlMqsXS4qPkDS1X5b7Ju5OpwY_Wg&oe=63867A24&_nc_sid=30a2ef|blob:https://www.instagram.com/12181bef-e9f5-4ee2-848f-2cbcea44f5fe|['¿Tienes clara la cantidad de agua que debes tomar al día? ¡Acá te contamos! 💧\n\n\n#salud #agua #nutrición #bienestar#colmedicaaquicontigo #reel #fyp #Tomaagua']|Me_gusta|97|['']|2022-11-02 20:08:39+00:00
13|https://www.instagram.com/p/CkdhWsJq5xg/|colmedicamedicinaprepagada|video|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/313201300_489966999846960_3435928386518213061_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=YdTXbraqKYQAX8WD4C9&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk2MjY3MDgyNDY0OTg5MDkxMg%3D%3D.2-ccb7-5&oh=00_AfCneHMlgl7WR5YTtZbYa0nmZ_W4qS_KHXd6_TqPp9DOsA&oe=63870F0B&_nc_sid=30a2ef|blob:https://www.instagram.com/d0709a8b-6c33-4480-a101-19eef58a5396|['¿Ya te vacunaste contra el COVID-19? Las vacunas reducen en un alto porcentaje los riesgos y complicaciones en la salud. ¡Hazlo ahora!']|Reproducciones|387|['']|2022-11-02 14:05:20+00:00
14|https://www.instagram.com/p/CkTX9EYv88w/|colmedicamedicinaprepagada|video|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/313096367_156378443755061_3342713642803553948_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=zmi3yKEB_1QAX8isp3c&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1OTgxNDczMTc4MDU3NTAyNA%3D%3D.2-ccb7-5&oh=00_AfAVySj-7eptkcdi_9JrWj4CZMNhrIdzEUkoOG2w2jSZLA&oe=6385873E&_nc_sid=30a2ef|blob:https://www.instagram.com/505ee53d-5d8f-4703-a56f-9c12cd88d914|['¡El cáncer de cuello uterino sí se puede prevenir! Te contamos cómo puedes hacerlo. 😉']|Reproducciones|637|['']|2022-10-29 15:30:45+00:00
15|https://www.instagram.com/p/CkOCS66BUya/|colmedicamedicinaprepagada|video|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/313216108_574550071142426_4705832484308146982_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=yDii36QrBLwAX_cvznN&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1ODMxMjEwMTUyMzA0OTYyNg%3D%3D.2-ccb7-5&oh=00_AfD1QsUOyHiPck_0qtRPtG-uFoZ1LwY_Lv5jPYdBDMYkaw&oe=638582E2&_nc_sid=30a2ef|https://scontent-bog1-1.cdninstagram.com/v/t50.2886-16/313287556_910573196573888_2914846708843468547_n.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ19wcm9ncmVzc2l2ZV91cmxnZW4ucHJvZHVjdF90eXBlLmZlZWRcIl0ifQ&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=ee6oXtqlUtsAX_sFFm5&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AfB_jByDvbLIu1Z2X-mnJKwmi-BCLiizfYp0nlH5Q_SqCw&oe=6382D97D&_nc_sid=30a2ef|['¿Haces pausas activas en tus labores diarias? Es momento de estirar los músculos y liberar tensiones con este video.']|Reproducciones|667|['']|2022-10-27 13:45:29+00:00
16|https://www.instagram.com/p/CkJrEgJpD4D/|colmedicamedicinaprepagada|video|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/312352721_198667089187371_3709360983979442419_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=YslQEKoaCBYAX9K1VKA&tn=LgdxYoM2i6ygn41M&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1NzA4NDA1NTc0NDgyMjc4Nw%3D%3D.2-ccb7-5&oh=00_AfCW0_Lb5HwoDWdBynA8KcLnwJgaDSQphMOWttDHoCpyqg&oe=63863DC0&_nc_sid=30a2ef|blob:https://www.instagram.com/28249788-d726-4498-b092-03cbc874bc8e|['¿Cómo fortalecer tu relación de pareja? @alexandrapumarejonos cuenta los tips más importantes.\n\n#relaciondepareja #consejosdeamor #salud #colmedicaaquicontigo #reel #fyp']|Me_gusta|34|['']|2022-10-25 21:05:45+00:00
17|https://www.instagram.com/p/CkI14BSsfFR/|colmedicamedicinaprepagada|video|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/312731019_632141748551667_7954716765363078625_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=D3hRl1CqmiYAX8QzQ-I&tn=LgdxYoM2i6ygn41M&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1Njg1MDEwMTUxMTkwOTcxMw%3D%3D.2-ccb7-5&oh=00_AfDRAEW6ulxuWLyMwSxi4QMCO4cG7Tk8KsqsVjaCxsdtHA&oe=6386F4A8&_nc_sid=30a2ef|https://scontent-bog1-1.cdninstagram.com/v/t50.2886-16/313024351_414468664205247_720824675116464366_n.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ19wcm9ncmVzc2l2ZV91cmxnZW4ucHJvZHVjdF90eXBlLmZlZWRcIl0ifQ&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=nS_9PfWtrqUAX8CUJxS&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AfCw_kTu6bInNXfzqfZ-aYKFeKk2miHAYERZRsqZ-fulvg&oe=6382C8DD&_nc_sid=30a2ef|['La tos nocturna puede generar malestar en tu salud e interrupciones en tus rutinas de descanso. Te contamos cómo afrontarlo.']|Reproducciones|697|['']|2022-10-25 13:20:36+00:00
18|https://www.instagram.com/p/Cj_eR8Zsf57/|colmedicamedicinaprepagada|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/312253383_219869020380856_1886944365903848434_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=Nund2l4EEb4AX9od2yU&tn=LgdxYoM2i6ygn41M&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1NDIxMzA0OTgyNTgzMDM0MQ%3D%3D.2-ccb7-5&oh=00_AfB4CEDZcY3QvyLl8DG3euuhCjYyei8O7CjXXrziYLl9gA&oe=6386B410&_nc_sid=30a2ef||['Es hora de revisar tu esquema de vacunación y el de tus hijos participando este sábado en la Cuarta Jornada de Vacunación Nacional en los puntos Colmédica habilitados. Conócelos aquí:\nhttps://www.colmedica.com/DocumentosPublicos/2022/Vacunacion-Octubre-22.pdf']|Me_gusta|25|"[""Photo by Colmédica on October 21, 2022. May be an image of 2 people, child and text that says 'Vacúnate y protégete Hagámosle frente al contagio de enfermedades como: sarampión, rubéola, VPH, influenza, fiebre amarilla COVID-19'.""]"|2022-10-21 22:01:01+00:00
19|https://www.instagram.com/p/Cj_VXG8IcCT/|colmedicamedicinaprepagada|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/312070921_652381653367303_7075154216016514210_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=8F88imyTgegAX9b8UWH&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1NDE3MzgyMDE4OTA5Mzg1MQ%3D%3D.2-ccb7-5&oh=00_AfCKeeVuXZUWszRcFcH5wq564i78iYW__cVaxHT7AqEvOw&oe=6386E2F9&_nc_sid=30a2ef||['Esta es la edición de octubre de la revista Vivir Bien especializada en contenidos para una vida saludable. Conócela en www.vivirbiencolmedica.com. 😉']|Me_gusta|10|"[""Photo by Colmédica on October 21, 2022. May be an image of 1 person, child and text that says 'Nuevos contenidos de vida saludable en la edición de octubre de la revista vivirbien >>>'.""]"|2022-10-21 20:43:04+00:00
20|https://www.instagram.com/p/Cj8-oyUrlt4/|colmedicamedicinaprepagada|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/311997408_507276091267327_320897008191009617_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=T_iK1hOcdaYAX_VHy4B&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1MzUxMDkzMjQ3OTczNTQyNA%3D%3D.2-ccb7-5&oh=00_AfBX2lSXhGT3I5-CKeSu9aj_4_qUjlea4ITg2isjlMUX7w&oe=63871F77&_nc_sid=30a2ef||['Feliz #DíaDelPedriatra a todos los profesionales que dedican sus días al cuidado de los niños y jóvenes de nuestro país.\nGracias a su trabajo, los niños y sus familias son más felices.']|Me_gusta|28|"[""Photo by Colmédica on October 20, 2022. May be an image of 1 person, child and text that says 'Tú, que guías el cuidado de los niños para que crezcan saludablemente y contribuyes para que cada uno goce de buena salud. >>>'.""]"|2022-10-20 22:46:02+00:00
21|https://www.instagram.com/p/Cj8HonFPzD_/|colmedicamedicinaprepagada|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/312052411_1104671556842603_3468741902117637545_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=-4zSvYpeMngAX9jNRGe&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1MzI2OTAyOTMxMDk1ODg4Ng%3D%3D.2-ccb7-5&oh=00_AfAtqz9PHyuLE1vXHjFbe9qmi5iPbKanXoxXGbZxovyhKQ&oe=6386F5EB&_nc_sid=30a2ef||['Las buenas prácticas de higiene evitan la propagación del virus, comparte este carrusel con ese amigo que no se lava las manos con frecuencia. 🤲🧼']|Me_gusta|28|"[""Photo by Colmédica on October 20, 2022. May be a cartoon of one or more people and text that says 'Que el autocuidado contra el COVID-19 no se pierda en el día a día. ORO >>>'.""]"|2022-10-20 14:45:24+00:00
22|https://www.instagram.com/p/Cj5_2c6JdS8/|colmedicamedicinaprepagada|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/312065571_631624248749066_1586875614565299376_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=atrfb-zqZV8AX-Gcq94&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1MjY3MTg0MzU1MDgyNjQ2NQ%3D%3D.2-ccb7-5&oh=00_AfDfThSAXm4AiC4uj89mAyPHzUZ6_iNWBCUb6juzinrBLQ&oe=6385FD36&_nc_sid=30a2ef||['Hoy en el #DíaMundialcontraelCáncerdeMama te compartimos 3 acciones de autocuidado que ayudan a su detección temprana. 🎗']|Me_gusta|38|"[""Photo by Colmédica on October 19, 2022. May be an image of 1 person and text that says 'El cáncer de mama se presenta en mujeres y con menor frecuencia en hombres Las siguientes 3 acciones de autocuidado bermiter detectarlo oportunamente.'.""]"|2022-10-19 18:58:55+00:00
23|https://www.instagram.com/p/Cj36YRCu2Lk/|colmedicamedicinaprepagada|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/312129562_664036088450392_5767486530083716514_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=yTb2i2CAlCIAX_GLrF6&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1MjA4NDgzMDU2NjQ2NDg3Ng%3D%3D.2-ccb7-5&oh=00_AfBen4kbbURIxHk7NSUIrRxQ4OnZXzL5up2nKCzP4IKOZA&oe=63867B03&_nc_sid=30a2ef||['Pagar tu factura Colmédica es cada vez más sencillo con la opción de Débito Automático. Conoce cómo activarla a continuación 👇']|Me_gusta|25|"[""Photo by Colmédica on October 18, 2022. May be an image of 1 person and text that says 'Despreocúpate del vencimiento de tu factura Colmédica programando tu pago automático + >>> Desliza'.""]"|2022-10-18 23:32:37+00:00
