|p_url|target|p_type|p_image_url|p_video_url|p_post_text|reactions_type|reactions|p_inner_descrption|p_date
10|https://www.instagram.com/p/Ckv5k3EIYR_/|saludtotalpac|image|https://scontent-bog1-1.cdninstagram.com/v/t39.30808-6/314716952_5796791137010533_6021725402910369872_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=ZPh8BqPCJP4AX-a_OH0&tn=LgdxYoM2i6ygn41M&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=Mjk2Nzg0MzkwMTEzNzg0NzQyMw%3D%3D.2-ccb7-5&oh=00_AfCBQXDYYhHbRb-psBhzZMsjhwri90h3bRHTHkUT7WEnAg&oe=6386DFCB&_nc_sid=30a2ef||['🤗Sigue el presentimiento que tienes hace tanto tiempo💡 Afíliate a nuestro plan complementario Delta y recibe atención especializada a tu salud☝️\n\n🤩Conoce más ingresando al link ubicado en nuestra biografía.']|Me_gusta|13|"[""Photo by Salud Total EPS on November 09, 2022. May be an image of 1 person and text that says '¡Cuídate de la manera correcta! Protege tu salud con verdaderos profesionales médicos Plan Delta Acceso directo a 16 especialidades médicas sin cuota moderadora. Habitación individual en caso de hospitalización o cirugía. Cobertura de maternidad y atención neonatal. SaludTotaloss PAC Planes Complementarios'.""]"|2022-11-09 17:23:05+00:00
11|https://www.instagram.com/p/CktGPrvPsR4/|saludtotalpac|image|https://scontent-bog1-1.cdninstagram.com/v/t39.30808-6/314794791_5793854787304168_7129160585235594950_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=sR94bL8vRucAX_STuo4&tn=LgdxYoM2i6ygn41M&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=Mjk2NzA1NTE5NTU0MTc4MzY3Mg%3D%3D.2-ccb7-5&oh=00_AfA1_fUd4d-WufRIfXM0A0b8VoBOODFRDlUuIA5XXZ1GQQ&oe=63859B78&_nc_sid=30a2ef||['¡Sonríe😄! Tienes el respaldo de odontólogos profesionales completamente capacitados para hacer de tu sonrisa la más especial🦷\n\n💡Conoce más ingresando al link ubicado en nuestra biografía.']|Me_gusta|7|"[""Photo by Salud Total EPS on November 08, 2022. May be an image of 1 person and text that says 'Plan Omega En cualquier reunión, conferencia O exposición todos estarán atrapados por porel el brillo de tu sonrisa Blanqueamiento estético SaludTotaloss PAC Planes Complementarios'.""]"|2022-11-08 15:16:03+00:00
12|https://www.instagram.com/p/CkqXUBsrqOi/|saludtotalpac|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/314622416_1020695405492020_2286092671989500196_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=cwEFKASl4o4AX-Ua3-5&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk2NjI4NTgzNTg1OTU2NzUyMg%3D%3D.2-ccb7-5&oh=00_AfDfCvdXevdncXrrFdivwaKXmGx-h4vdbRJYVvkUnQSMgg&oe=63856602&_nc_sid=30a2ef||['💪Puedes solicitar tus citas por Medicina General, Pediatría y Odontología por primera a través de nuestra oficina virtual siguiendo estos pasos👆']|Me_gusta|28|"[""Photo by Salud Total EPS on November 07, 2022. May be an image of 1 person and text that says '1 ¡Agendar tus citas es muy fácil! 1 y da clic en la sección Citas. Ingresa a www.saludtotal.com.co 2 llena los espacios requeridos. Presiona en el botón Solicitar cita 3 Dirígete al menú Citas médicas a continuación da clic en Crear citas. Escoge al miembro de tu grupo familiar. 5 hora de tu preferencia. Agenda tu cita en la fecha SaludTotalos'.""]"|2022-11-07 13:47:28+00:00
13|https://www.instagram.com/p/Ckdl49RPxxG/|saludtotalpac|video|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/313792223_643725774142290_7861933414125328605_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=aqU8XmlZso0AX_kp7Lt&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk2MjY5MDc3MTY3ODg2MjQwNg%3D%3D.2-ccb7-5&oh=00_AfCGuaYo5iz9eTMTaC-w9h9YxygxXBg63ByOLGlushwaHg&oe=6385CA69&_nc_sid=30a2ef|blob:https://www.instagram.com/02d9a9c4-25ab-4ea6-8f94-656a0306cd56|['¿Sabías qué puedes contar con un especialista médico dedicado a tu salud 100%? 🥰Nuestros Planes Complementarios te llevan la atención médica que necesita tu salud, brindándote siempre la mejor atención.\n\nConoce cómo acceder a ellos ingresando al link ubicado en nuestra biografía😎']|Reproducciones|167|['']|2022-11-02 14:44:56+00:00
14|https://www.instagram.com/p/Ckb5faxsazX/|saludtotalpac|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/313347534_171791322112733_2412025648932493933_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=H2PS3I9J8_YAX9QFOJV&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk2MjIxNDAyNDYyODk2MDA5Nw%3D%3D.2-ccb7-5&oh=00_AfC2-80RoEgLGnAPUd27hq2UqiniJQxDihl5WTfEyNXtTw&oe=6386D406&_nc_sid=30a2ef||['😁Nuestros Planes Complementarios siguen conquistando Colombia🤝 ¡Selecciona tu plan! Ingresa aquí👉 https://bit.ly/3zvNLmt y conoce cómo.']|Me_gusta|36|['Photo by Salud Total EPS on November 01, 2022. May be an image of 2 people, child and text.']|2022-11-01 22:57:31+00:00
15|https://www.instagram.com/p/Cka_L9FsDd1/|saludtotalpac|image|https://scontent-bog1-1.cdninstagram.com/v/t39.30808-6/313436589_5774046192618361_2864620370473124353_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=G8GJFvJWIWQAX_9hhX0&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=Mjk2MTk1NzYwMzM4NzY1MTk1Nw%3D%3D.2-ccb7-5&oh=00_AfDylRJ3_9icIRH3La8dHWJzpyMpNI0_jkLwZ6O3pdaxtQ&oe=63856751&_nc_sid=30a2ef||['🥰Contamos con profesionales en salud dental que te permitirán sonreír sin filtros. El Plan Omega fue diseñado para brindarle a tu sonrisa confianza, armonía y por supuesto tranquilidad😎']|Me_gusta|4|"[""Photo by Salud Total EPS on November 01, 2022. May be an image of 1 person and text that says 'futuro El Plan Omega sonrisa de tu es ahora Cuidamos y protegemos tu salud bucal con procedimientos ideales para tu dentadura SaludTotal PAC Planes Complementarios'.""]"|2022-11-01 14:28:03+00:00
16|https://www.instagram.com/p/CkYanwivE5h/|saludtotalpac|image|https://scontent-bog1-1.cdninstagram.com/v/t39.30808-6/313407394_5771275246228789_4187339944868718562_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=Q4aRfBJ0SuAAX-kJec3&tn=LgdxYoM2i6ygn41M&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=Mjk2MTIzMzgzNjM4NzM1NjI1Nw%3D%3D.2-ccb7-5&oh=00_AfAwigNWHLB2SFLz6gyLNxUgUcA-ShyWYcBmGVIaQDLxYQ&oe=638627A7&_nc_sid=30a2ef||['🤩#Hábitosdevida que #sumanlatidos💓 Nuestros Planes Complementarios traen para ti algunos #TipsPAC que te permitirán llevar una vida sana y activa, síguelos👆']|Me_gusta|6|"[""Photo by Salud Total EPS on October 31, 2022. May be an image of text that says 'Hábitos de vida que suman Latidos Crea tu rutina con 30 minutos diarios de ejercicio. Motívate, los cambios toman tiempo para que tengas nuevos hábitos. Asiste a chequeos médicos constantemente y consulta el directorio de especialistas. PAC Planes Complementarios 099 Delta Gama Alfa Omega'.""]"|2022-10-31 14:30:03+00:00
17|https://www.instagram.com/p/CkWMKN7g7K5/|saludtotalpac|video|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/313702134_689852152276100_7788756213028255282_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=Ir5i651RkicAX8muxUL&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk2MDYwNzI4Mzc1MjcxMDg0MQ%3D%3D.2-ccb7-5&oh=00_AfBx0AOMMZGJMKPmBeHj_BQ3Fd_ulgg-MzpYs2t0E4rhiw&oe=6385C203&_nc_sid=30a2ef|blob:https://www.instagram.com/6d4a35b4-98c3-4a09-bbe6-b04bfc4026f5|['🥰Continúa disfrutando de los servicios que tienen nuestros Planes Complementarios para ti. 🥳Mantente al día con tus pagos siguiendo estos pasos y ten a la mano un médico especializado en tu salud y protección.']|Me_gusta|12|['']|2022-10-30 17:45:40+00:00
18|https://www.instagram.com/p/CkTOBPvudwp/|saludtotalpac|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/313009710_1483461285495996_6825949055167491644_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=O-_crVCDj5YAX9U-6QE&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1OTc3MTAzMjM4Mzg3MzMzNw%3D%3D.2-ccb7-5&oh=00_AfAl5IzsYefpxgHITOgEMIrWuSRylcaqyl5hoguhhFBvkQ&oe=638656B7&_nc_sid=30a2ef||['🤗Celebremos el 5° aniversario de nuestros Planes de Atención Complementaria🥳, conócelos y permítenos ser el mejor complemento para tu salud💪']|Me_gusta|20|['Photo by Salud Total EPS on October 29, 2022. May be an image of text.']|2022-10-29 14:03:44+00:00
19|https://www.instagram.com/p/CkQ6-aBPOVL/|saludtotalpac|video|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/313192553_173300135369136_4322760658921958597_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=oEb6P98AuPsAX_QPevm&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1OTEyNDMzMDQyNTY3MzAzNQ%3D%3D.2-ccb7-5&oh=00_AfBcPe7ZW_eUVV4YOipuKQ_xnQ-V03oxCfsE2HICaN-Evw&oe=638712DE&_nc_sid=30a2ef|blob:https://www.instagram.com/49f7c5a9-2ca8-40fc-b693-80665ce2bd96|['🥰La consulta médica domiciliaria es el servicio que llevamos a tu lugar de residencia o trabajo cuando tus síntomas lo permiten, llevando un médico especializado para tu atención oportuna🏠\n\n😁Si deseas acceder a este servicio simplemente afíliate a uno de nuestros planes complementarios y solicita la visita de un médico en casa👩\u200d⚕️']|Reproducciones|1733|['']|2022-10-28 16:39:03+00:00
20|https://www.instagram.com/p/CkOASRhuwDj/|saludtotalpac|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/312448488_849141513188695_5316092673193663311_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=aHpg_AcKVqkAX-1pOEb&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1ODMwMzI2MDk5OTA5MDQwMw%3D%3D.2-ccb7-5&oh=00_AfASkGoI04eKzGF4SUZ2RwizVJu0IzArrXW_uT4n6sy_TQ&oe=63870183&_nc_sid=30a2ef||['🥰Te guiamos en cada duda que presentes con respecto a tu salud. 👨\u200d⚕️Nuestro equipo médico te brindará la información necesaria para que tu salud siempre esté en las mejores condiciones👩\u200d⚕️']|Me_gusta|15|"[""Photo by Salud Total EPS on October 27, 2022. May be an image of 1 person, eyeglasses and text that says '¡LLÁMANOS! Nuestro equipo médico guiará tu salud en cualquier momento Plan Alfa Orientación médica telefónica SaludTotal PAC Planes Complementarios'.""]"|2022-10-27 13:27:31+00:00
21|https://www.instagram.com/p/CkMi6QavTrS/|saludtotalpac|video|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/312816008_660532428819374_9155557177920174565_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=ApvBzevxoVUAX_MizdK&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1Nzg5MjU5MjIxNTA3OTYzNA%3D%3D.2-ccb7-5&oh=00_AfBnmZiyDg_pxcPhQSyTCsO67JThE6WJlXNhsXy-MELvBw&oe=6386B3E6&_nc_sid=30a2ef|blob:https://www.instagram.com/da912e7c-4165-4b74-9383-b7bcad9bf7a0|['🤝Recuerda que cuentas con un Manual de usuario, diseñado para brindarte toda la información que necesitas para acceder a tu Plan de Atención Complementaria. ☝️Conoce cómo ingresar a él siguiendo estos pasos👆']|Me_gusta|6|['']|2022-10-26 23:52:15+00:00
22|https://www.instagram.com/p/CkLaEzwrUGg/|saludtotalpac|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/313040645_104439412421701_1527754695814077132_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=k1G7eaMAmnYAX9Ey_-b&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1NzU3MjI1OTk2MzU1MjE2MA%3D%3D.2-ccb7-5&oh=00_AfC6GwaSA5gjq8uUcaXk26i6Jo1VsFjICWwz-8WBO5Q6uA&oe=638569AC&_nc_sid=30a2ef||['💯Accede a la atención especializada con nuestros médicos de cabecera en la red de clínicas que ponemos a tu disposición en cualquier momento de tu vida💡']|Me_gusta|6|"[""Photo by Salud Total EPS on October 26, 2022. May be an image of 2 people and text that says 'Especialistas médicos Plan Gama a tu disposición día y noche Kappp Aplican T&C Habitación individual en caso de hospitalización y cirugía SaludTotal.o PAC Planes Complementarios'.""]"|2022-10-26 13:15:09+00:00
23|https://www.instagram.com/p/CkJHxKyLkr9/|saludtotalpac|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/312643652_1284434662346917_6034598818631124245_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=eYelBdYJlmEAX_phhrE&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1NjkyODc5NTUwNDY5MTk2NQ%3D%3D.2-ccb7-5&oh=00_AfCB1B5SsnWemWWBUbZuxcRkU7bVdBPf7UtrUhASNhPJaA&oe=6386AE5D&_nc_sid=30a2ef||['💯Accede a consultas médicas ideales para tu salud y la de tu familia sin remisión o pago mmoderador💛\n\n☝️Afíliate a nuestros Planes Complementarios y recibe atención oportuna y de calidad🥰']|Me_gusta|5|"[""Photo by Salud Total EPS on October 25, 2022. May be an image of 5 people, child, eyeglasses and text that says 'Sbstetricia Consulta por Plan Delta Atención exclusiva Acceso directo Pago moderador SaludTotaloss PAC Planes Complementarios'.""]"|2022-10-25 15:56:42+00:00
24|https://www.instagram.com/p/CkGd2YLDkGU/|saludtotalpac|image|https://scontent-bog1-1.cdninstagram.com/v/t39.30808-6/312946566_5752168974806083_5183036464484766608_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=tFSEZz4cYgoAX_uKT2R&tn=LgdxYoM2i6ygn41M&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=Mjk1NjE4MTQ4NTU3MTE2MjUxNg%3D%3D.2-ccb7-5&oh=00_AfD4drQ5PjZsKB0XWCvLD533uDWTdAxd1SDUbx-pYcMPiA&oe=6385FC66&_nc_sid=30a2ef||['💪 #TipsPAC para proteger y mantener siempre tu salud OK. Nuestros Planes Complementarios traen para ti las mejores recomendaciones que te permitirán mantener tus pulmones siempre saludables, síguelos👆']|Me_gusta|13|['Photo by Salud Total EPS on October 24, 2022.']|2022-10-24 15:11:56+00:00
