|p_url|target|comment_author|comment
15|https://www.instagram.com/p/CktjPQADum9/|colmedicamedicinaprepagada|linapaolacc|['Pésimo servicio el de ustedes, pagar un póliza para nada, 41 minutos para que me autoricen un exámen y la asesora Carolai Rojas al no darme solución me colgó el teléfono. Y lo mismo han hecho los otros asesores desde hace tres días']
16|https://www.instagram.com/p/Ckg2qVvJWze/|colmedicamedicinaprepagada|pierideangelis|['Este contenido me encantó']
17|https://www.instagram.com/p/Ckg2qVvJWze/|colmedicamedicinaprepagada|valeeegm|['😍😍😍😍']
18|https://www.instagram.com/p/CkeK5KFJszk/|colmedicamedicinaprepagada|topatriciaerazo|['Súper']
19|https://www.instagram.com/p/CkdhWsJq5xg/|colmedicamedicinaprepagada|dianita_c_hernandez|['😢']
20|https://www.instagram.com/p/CkdhWsJq5xg/|colmedicamedicinaprepagada|dianita_c_hernandez|['He tenido problemas para que me den respuesta a una Autorización... anulan las solicitudes y no me informan pq? ... es desgastante...que mal servicio 😡']
21|https://www.instagram.com/p/CkTX9EYv88w/|colmedicamedicinaprepagada|saraquinteroc|['Pésimo servicio! 😡']
22|https://www.instagram.com/p/CkTX9EYv88w/|colmedicamedicinaprepagada|alejoospina3632|['Ya les respondí igual un pésimo servicio']
23|https://www.instagram.com/p/CkOCS66BUya/|colmedicamedicinaprepagada|alejoospina3632|['Deberían intervenir a la eps aliansalud como es que no tienen control para la entrega de medicamentos cuando son por urgencias o egreso hospitalario que se debe esperar el tiempo normal de autorización por ser un mipres deberían habilitar un correo especial para casos así y autorizar en unas horas como mínimo así mismo para su entrega']
24|https://www.instagram.com/p/CkJrEgJpD4D/|colmedicamedicinaprepagada|datamediccolsas|['Que bonito poder elegir a diario a esa persona,crecer, aprender y fortalecerse en pareja. ❤️']
27|https://www.instagram.com/p/Cj_VXG8IcCT/|colmedicamedicinaprepagada|linapaolacc|['No la recomiendo, a mi hijo una especialista en reumatología, le envió un examen porque le dio kawasaki y no se lo aprobaron porque consideran que no es necesario. Cree que saben más que el médico tratante. No pierdan su dinero con ellos, son pésimos busquen a Allianz o Sura son mejores. Nosotros ya estamos buscando traslado']
28|https://www.instagram.com/p/Cj_VXG8IcCT/|colmedicamedicinaprepagada|angielondono13|['Creen que eliminando los mensajes de los usuarios descontentos solucionan todo…dejen que las personas los conozcan en realidad y sean libres de decidir si continúan o se van o escogen una mejor opción']
31|https://www.instagram.com/p/Cj5_2c6JdS8/|colmedicamedicinaprepagada|linapaolacc|['No la recomiendo, a mi hijo una especialista en reumatología, le envió un examen porque le dio kawasaki y no se lo aprobaron porque consideran que no es necesario. Cree que saben más que el médico tratante. No pierdan su dinero con ellos, son pésimos busquen a Allianz o Sura son mejores. Nosotros ya estamos buscando traslado']
32|https://www.instagram.com/p/Cj5_2c6JdS8/|colmedicamedicinaprepagada|datamediccolsas|['Valoramos y reconocemos la misión de @colmedicamedicinaprepagada dentro del diagnóstico y tratamiento de enfermedades 👏👏 #detecciontemprana']
34|https://www.instagram.com/p/CjoYr55OW8x/|colmedicamedicinaprepagada|topatriciaerazo|['La causa número uno del deterioro en la salud mental y disgregación familiar .. ojo somos responsables de la prevención de estos dispositivos . Los invito grupo de la salud . Prevención con nuestros pte. Sobre este visio']
35|https://www.instagram.com/p/CjoYr55OW8x/|colmedicamedicinaprepagada|mprada.1990|['@jennymosso']
36|https://www.instagram.com/p/CjlcVbdL1Zl/|colmedicamedicinaprepagada|dayansimone|['No caiga en la trampa, la peor medicina prepagada del país']
43|https://www.instagram.com/p/Ci-Uos9Paq9/|colmedicamedicinaprepagada|claudiamir64|['Pésimo servicio. Mejor ir s urgencias de una clínica.']
44|https://www.instagram.com/p/Ci8iflbp3RQ/|colmedicamedicinaprepagada|lore.f.o|['❤️']
45|https://www.instagram.com/p/Ci8YZlTJ7aR/|colmedicamedicinaprepagada|pamstrada|['😍']
50|https://www.instagram.com/p/CixrXbbL9h3/|colmedicamedicinaprepagada|leidyavellaneda2|['señores, llevo esperando muchos días la corrección de mis certificados de antivirus y preexistencia, requiero una respuesta oportuna y veraz, ya superamos los tiempos de respuesta y nada me envían la corrección q debe. hacer, por favor requiero una pronta sln']
51|https://www.instagram.com/p/CisVS7UoXLe/|colmedicamedicinaprepagada|leidyavellaneda2|['Requiero q por favor se contacten conmigo, llevo casi un mes, solicita do mis certificados de antigüedad u preexistencia y aún me los entrega. errados en fechas. requiero por favor de su apoyo, ya q no veo una gestión oportuna por parte de servicio al cliente en la sede de Medellín']
52|https://www.instagram.com/p/CisVS7UoXLe/|colmedicamedicinaprepagada|jmaguirre31|['Concuerdo con el señor del@comentario anterior llevo 2 horas esperando cuando en la aplicación decía que 40 minutos, y además me saltan, pasan personas primero que yo y que no han esperado más de 15 minutos. El servicio se ha vuelto MUY mediocre, crecieron en infraestructura pero se quedaron muy atrasados en cuanto a servicio al cliente. Pésimo, pésimo servicio']
53|https://www.instagram.com/p/CisVS7UoXLe/|colmedicamedicinaprepagada|coco_mendo|['Ya aprendí que debo pedir las citas dos semanas antes de romperme la pierna. Porque urgencias o servicio oportuno no es algo que vaya con colmedica. La eps me ha dado citas más rápido. Que les pasó? Antes eran mejor. Ahora solo es pelea tras pelea con ustedes.']
54|https://www.instagram.com/p/CisVS7UoXLe/|colmedicamedicinaprepagada|coco_mendo|['Lo único que funciona en colmedica es la oficina de contabilidad y cobro. Tengo la pierna rota y brincando de un sitio a otro por la burocracia ridícula que tienen.']
55|https://www.instagram.com/p/CisVS7UoXLe/|colmedicamedicinaprepagada|coco_mendo|['Es falso. El servicio de colmedica es terrible y no deben dar publicidad engañosa. Venden un paraíso y entregan un infierno.']
56|https://www.instagram.com/p/CingSNoLykD/|colmedicamedicinaprepagada|coco_mendo|['No celebren el día del amor y la amistad. Den buen servicio y eso es suficiente. Todas las oficinas de colmedica gente gritando por pésimo servicio.']
58|https://www.instagram.com/p/CilQJxZPZhI/|colmedicamedicinaprepagada|luzmarinacruz|['A todos los que se an afiliado a Colmedica guarden su contrato original ya que ellos te cambian el contrato sin avisar o mandar correos y después te niegan exámenes y mas']
59|https://www.instagram.com/p/CilQJxZPZhI/|colmedicamedicinaprepagada|saraquinteroc|['Da rabia ver como le niegan un examen medico a una persona enferma 😡😡 PESIMO SERVICIO!!! Dicen que esta excluido del contrato, pedimos el contrato y no lo quieren mandar!!! Les encanta que uno llame a la superintendencia o meta abogados! 😡😡😡']
60|https://www.instagram.com/p/CikvNyeD7Fh/|colmedicamedicinaprepagada|saraquinteroc|['La medicina prepagada de Colmedica NO SIRVEE! 😡😡 es lo peor']
61|https://www.instagram.com/p/CifesvCLo-M/|colmedicamedicinaprepagada|saraquinteroc|['PESIMOO SERVICIO! Son lo peor 😡']
62|https://www.instagram.com/p/CiVlJYiJJgv/|colmedicamedicinaprepagada|coco_mendo|['Lo único que hacen es disculpase en redes sociales pero no mejoran el servicio. Mejor tener un grosero en redes sociales y un servicio decente.']
63|https://www.instagram.com/p/CiVlJYiJJgv/|colmedicamedicinaprepagada|saraquinteroc|['Llevamos varios días o semanas esperando una autorización a un examen que NO ESTA EXCLUIDO del contrato… que mas tenemos que esperar? Que el paciente este mas grave?']
64|https://www.instagram.com/p/CiVlJYiJJgv/|colmedicamedicinaprepagada|luzmarinacruz|['Colmedica es un gran engaño. Solo sirve para escoger su médico o su clínica. Soy usuaria de ellos Antes fue lo mejor ahora es lo peor']
65|https://www.instagram.com/p/CiVlJYiJJgv/|colmedicamedicinaprepagada|karentimbiqui|['Necesito con urgencia cancelar mi plan odontologico que tengo con Colmédica, llevo dos meses en este tema. Coloque una queja con este número, me dijeron que enviara la solicitud a este correo Ingridco@colmedica.com y a la fecha no responden. No voy a pagar un mes más por si mal servicios. Gracias']
66|https://www.instagram.com/p/CiVlJYiJJgv/|colmedicamedicinaprepagada|saraquinteroc|['PESIMO SERVICIO!! 😡😡 se paga una medicina prepagada “buena” y niegan todo! 😡😡😡']
67|https://www.instagram.com/p/CiVlJYiJJgv/|colmedicamedicinaprepagada|sophiarte46|['No recomiendo a @colmedicamedicinaprepagada . Me comunique para hacer una exclusión de mi contrato y me exigen ir a un punto físico aún con mi quebranto de salud y que no tengo un punto cercano. Ahora por eso mi hija se encuentra despeotegida']
68|https://www.instagram.com/p/CiVlJYiJJgv/|colmedicamedicinaprepagada|claudia_0623|['Y la pésima atención de Colmedica, conseguir cita con psicologia es imposible.']
69|https://www.instagram.com/p/CiVlJYiJJgv/|colmedicamedicinaprepagada|rojastachi|['Precisamente estoy en ese dilema. Mi hijo tiene un amigo que está pensando en el suicidio, mi hijo me contó y no quiere que yo le cuente a la mamá de su amigo la situación. Porque su amigo se lo contó en secreto y no quiere traicionar su confianza. Estoy angustiada y no quiero que le pase nada a su amigo. Que hago??']
70|https://www.instagram.com/p/CiLwRkbjwrl/|colmedicamedicinaprepagada|saraquinteroc|['PESIMO SERVICIO!! 😡 se paga una medicina prepagada “buena” y niegan todo 😡😡😡']
71|https://www.instagram.com/p/CiLwRkbjwrl/|colmedicamedicinaprepagada|mellamopaulaandrea|['De todos los colmedicas no se cual es el peor, pero el que se lleva el premio es el de cedritos']
72|https://www.instagram.com/p/Ch8OUx8LnSv/|colmedicamedicinaprepagada|luciag_1994|['Pésimo servicio al cliente por parte del área comercial, vender por vender. Esto demuestra falta de organización en su compañía. Que tristeza']
73|https://www.instagram.com/p/Ch0jraNJ-Bn/|colmedicamedicinaprepagada|luciag_1994|['Definitivamente pésimo servicio, los asesores dan información que al final es mentira, solo vender por vender. Que falta de capacita y organización tienen 😢😢']
76|https://www.instagram.com/p/ChclwPtrsNQ/|colmedicamedicinaprepagada|jotarestrepo77|['Prometen bonos por pasar pago a descuento automatico de cuenta bancaria, pero no cumplen, me quejo y responden que el área encargada confirma que los enviaron, les repito: ES MENTIRA, LO BONOS NUNCA LLEGARON. Voy a proceder a cambiar esa opción de descuento automatico por mentirosos.']
77|https://www.instagram.com/p/ChaqJ8vpNtD/|colmedicamedicinaprepagada|jotarestrepo77|['Prometen bonos por pasar pago a descuento automatico de cuenta bancaria, pero no cumplen, me quejo y responden que el área encargada confirma que los enviaron, les repito: ES MENTIRA, LO BONOS NUNCA LLEGARON. Voy a proceder a cambiar esa opción de descuento automatico por mentirosos.']
78|https://www.instagram.com/p/ChXpWDNpRg2/|colmedicamedicinaprepagada|scns23|['Colmedica no deberían engañar a sus usuarios nada de buen servicio']
79|https://www.instagram.com/p/ChXpWDNpRg2/|colmedicamedicinaprepagada|dania_r_goyeneche|['❤️❤️❤️❤️❤️']
80|https://www.instagram.com/p/ChXpWDNpRg2/|colmedicamedicinaprepagada|luzpiedadlopezgallego|['❤️']
81|https://www.instagram.com/p/ChXpWDNpRg2/|colmedicamedicinaprepagada|flormaria.moreno.69|['Felicitaciones Colmedica, y muchas gracias por brindarnos tantos beneficios en sus centros médicos, es un servicio con calidad, pasión y compromiso.👌❤️']
82|https://www.instagram.com/p/ChXpWDNpRg2/|colmedicamedicinaprepagada|zamanlariyi|['👏👏😮😍']
83|https://www.instagram.com/p/ChXpWDNpRg2/|colmedicamedicinaprepagada|dago.gq|['Excelente servicio! 👏']
84|https://www.instagram.com/p/ChXpWDNpRg2/|colmedicamedicinaprepagada|marce.almanza|['😍🥳']
85|https://www.instagram.com/p/ChXpWDNpRg2/|colmedicamedicinaprepagada|deysihernandezparra|['❤️❤️']
88|https://www.instagram.com/p/ChM8biyFy8Q/|colmedicamedicinaprepagada|scns23|['Son lo peor']
89|https://www.instagram.com/p/ChM8biyFy8Q/|colmedicamedicinaprepagada|lombanaadriana|['Esto está como una EPS igual. He tenido varias situaciones que me llevan a tomar una decision de desafiliarme, pues el plus que tenía ya no existe. Demora de casi un día sentada, mas de 4 horas para que atiendan una cita por ejemplo antes era por mucho 40 minutos. Pedir una cita con especialista era por mucho en ls misma semana, ya toca por lo. Menos con 2 meses de anticipación. A mi esposo le han negado varios procedimientos. Mi mama la tuve en la clinica por una hemorragia y eso que es paciente de 71añ años,me toco pelear con todo mundo y rebotarme porque no le hacian nada y no la atendían. Estaba tirada perdiendo el conocimiento por la hemorragia. Hoy en cita me dicen noo mijita rso váyase a su casa y vuelve porque esto está muy demorada, QUE TAL!!! Descarados si esto no es gratis no es la EPS']
90|https://www.instagram.com/p/ChM8biyFy8Q/|colmedicamedicinaprepagada|lombanaadriana|['Para los que se vayan afiliar les cuento :pienselo bien']
91|https://www.instagram.com/p/ChM8biyFy8Q/|colmedicamedicinaprepagada|yogaparaembarazadas_online|['Gracias por la información ❤️']
92|https://www.instagram.com/p/ChM8biyFy8Q/|colmedicamedicinaprepagada|camilo.8525|['Eso es mentira daña la imágen de la compañía siempre hay citas']
93|https://www.instagram.com/p/ChM8biyFy8Q/|colmedicamedicinaprepagada|pauladiaz2008|['Tiene muy regulares especialistas, nunca tienen cita con menos de 4 a 6 meses.']
94|https://www.instagram.com/p/ChKXsPvlm20/|colmedicamedicinaprepagada|andre_smm|['Que le pasa a su página Web y la app que no abre!!! Necesito agendar una cita urgente! Siempre lo mismo con ustedes que mal servicio y plataformas tienen']
96|https://www.instagram.com/p/ChFSy9dlNwG/|colmedicamedicinaprepagada|marcelarojasv|['Increíble la forma como manejan sus redes sociales, prefieren seguir construyendo contenido “para versen bien”, antes de darle respuesta a los clientes. NO LOS RECOMIENDO (falta que me bloqueen).']
97|https://www.instagram.com/p/Cg23vCmpEPD/|colmedicamedicinaprepagada|coco_mendo|['Red flag es pagar colmedica. Mal servicio. Si los doctores no saben llenar las autorizaciones despidalos. Pero no pongan al paciente atrás del doctor para hacer su trabajo.']
98|https://www.instagram.com/p/Cg23vCmpEPD/|colmedicamedicinaprepagada|luz_camacho22|['Buenas noches llevo dos dias tratando de afiliarme para odontologia prepagada somos tres@los interesados y me dicen que una asesora ya tiene mis datos hoy volví a llamar y me dejaron esperando 36 minutos y me tocó colgar quien me puede ayudar otras veces llamo y me dicen que en asesoría comercial no hay nadie']
99|https://www.instagram.com/p/Cg23vCmpEPD/|colmedicamedicinaprepagada|dianapaoja|['@colmedicamedicinaprepagada buena tarde, radique una carta para retirar a mi hija, me indican que fidelización me va a llamar y ya me llego un correo radicando esa solicitud y diciéndome que mi plan va a cambiar en cuanto a costo y beneficio, llamo mil veces nadie sabe, todas las mujeres 4 me han contestado que no saben nada, que ellos se comunican, porque aburren a la gente ahora ya me quiero salir yo y toda mi familia']
100|https://www.instagram.com/p/Cg23vCmpEPD/|colmedicamedicinaprepagada|marcelarojasv|['Otra Red Flag es ver que te dejan en visto en sus redes sociales, confirmando que @segurosbolivaroficial son mejores que ellos.']
101|https://www.instagram.com/p/Cg23vCmpEPD/|colmedicamedicinaprepagada|lau.ramirez.bas|['Buen día! @colmedicamedicinaprepagada llevo toda la mañana pidiendo una autorización para un examen, me remiten a la App y allí luego de 30 minutos me asignan un turno para una videollamada, luego, me envían un mensaje de texto q me dirige a la llamada que nunca se da porque sale un mensaje de “llamada finalizada”. Vuelvo y llamo al call center y me dicen que por WhatsApp y allí me atendieron pero que él # de autorización tarda entre 6 a 24 horas. Por favor revisen esos canales digitales que realmente no funcionan si uno tiene una urgencia. Les dejé radicada mi queja no para que me respondan cualquier cosa sino para que den soluciones de fondo y el servicio de salud por el que se paga sea respetado y atendido como debe ser.']
102|https://www.instagram.com/p/Cg23vCmpEPD/|colmedicamedicinaprepagada|lauraperigu|['Res flag, el servicio de colmedica y su calidad es cada día peor, relamente no lo recomiendo']
103|https://www.instagram.com/p/Cg23vCmpEPD/|colmedicamedicinaprepagada|marcelarojasv|['Otra RED FLAG es tener un plan Zafiro y cuando uno va solicitar el reembolso de medicamentos (que es TEDIOSO y cero amigable) resulta que no lo incluye. Cambié de trabajo y por esa razón tuve que cambiarme a Colmedica, estaba con @segurosbolivaroficial y LEJOS ES MEJOR. NO RECOMIENDO COLMEDICA.']
104|https://www.instagram.com/p/Cg23vCmpEPD/|colmedicamedicinaprepagada|felipecuevasp|['Un red flag es que lleve desde el martes intentando conseguir un servicio médico para mi bebé que en este momento tiene enfermedad respiratoria aguada y en ninguno de sus canales puedan dar una respuesta. Hoy ya llevamos 2 horas en llamadas y aun no dan solución.']
