|p_url|target|comment_author|comment
118|https://www.instagram.com/p/CcvQYiaslFN/|medplus.mp|monicalro|['Estetoscopio con la 4ta Imagen, Martillo con la 5ta imagen, tijera con la 1ra imagen, Bisturí con la 2da imagen, Otoscopio con la 3ra imagen']
119|https://www.instagram.com/p/CcqkkbJp73n/|medplus.mp|margui_mar|['Bienestar, fuerza 💪🏼']
120|https://www.instagram.com/p/CcqkkbJp73n/|medplus.mp|rosamariafernandezpaez|['1. Ejercicio; 2. Saludable; 3. Bienestar; 4. Alimentacion; 5. Fuerza. Realizado por Sergio Luis Morales Fernandez. Gracias']
121|https://www.instagram.com/p/CcqkkbJp73n/|medplus.mp|_lrua13|['❤️❤️❤️']
122|https://www.instagram.com/p/CcqkkbJp73n/|medplus.mp|monicalro|['Ejercicio, Bienestar, Fuerza, Alimentación, Saludable. 😍😍😍 👏👏👏 Los mellizos Jere y Merce.']
123|https://www.instagram.com/p/CcqkkbJp73n/|medplus.mp|sofia_mj29|['Bienestar, alimentación, ejercicio, afuera, saludable']
124|https://www.instagram.com/p/CcqkkbJp73n/|medplus.mp|angela.melo2|['Bienestar, ejercicio, fuerza, alimentación saludable,... Hecho por Sara Peña leon']
125|https://www.instagram.com/p/CcqkkbJp73n/|medplus.mp|andreaarevalo485|['Bienestar,alimentación, ejercicio, fuerza, saludable.']
126|https://www.instagram.com/p/CcqkkbJp73n/|medplus.mp|johisch|['Bienestar, fuerza, alimentación, ejercicio,saludable.']
127|https://www.instagram.com/p/CcqkkbJp73n/|medplus.mp|daya_rueda|['Bienestar, Saludable, Fuerza, Alimentación, Ejercicio ☺️']
128|https://www.instagram.com/p/CcqkkbJp73n/|medplus.mp|gialmudi25|['Bienestar, alimentación, ejercicio, saludable, fuerza']
129|https://www.instagram.com/p/CcqkkbJp73n/|medplus.mp|andreabernalasesora|['Bienestar, Ejercicio, Alimentación, Saludable, Fuerza... Comentario hecho por Emanuel y Mariangel Garcia Bernal']
130|https://www.instagram.com/p/CcqkkbJp73n/|medplus.mp|anyi1622|['Bienestar , alimentación , ejercicio , fuerza , saludable 🙌']
131|https://www.instagram.com/p/CcqkkbJp73n/|medplus.mp|angie.acostam|['Bienestar, saludable, ejercicio, alimentación, fuerza 👍']
132|https://www.instagram.com/p/CcqkkbJp73n/|medplus.mp|yanith1|['Alimentación, bienestar, ejercicio, fuerza y saludable 👏']
133|https://www.instagram.com/p/CcqkkbJp73n/|medplus.mp|jeimy_y_samuel|['Bienestar, alimentación, ejercicio, fuerza, saludable🙌']
134|https://www.instagram.com/p/CcqkkbJp73n/|medplus.mp|jeimy_y_samuel|['Bienestar']
139|https://www.instagram.com/p/CcS6VMurPEK/|medplus.mp|angie_302|['No sale la aplicación de MedPlus en PlayStore, podrían compartir el link de descarga?']
142|https://www.instagram.com/p/Cb8YbqBLsTb/|medplus.mp|mariecarrasco|['La app no sirve 😢']
146|https://www.instagram.com/p/CbuwTZIsQXO/|medplus.mp|expydia|['👌🏼👍🏼']
150|https://www.instagram.com/p/CbkWTOQL_Ty/|medplus.mp|tatiana.salgado.12720100|['Sería muy bueno que ampliaran las opciones de EPS con las que tienen convenios.']
151|https://www.instagram.com/p/CbkWTOQL_Ty/|medplus.mp|valentinacolonia|['Ahora con que EPS van a trabajar la complementariedad?']
152|https://www.instagram.com/p/Cbiz3LUla7O/|medplus.mp|patri0638|['🔥🔥🔥🔥🔥🔥']
155|https://www.instagram.com/p/Cbc1qw3MGg7/|medplus.mp|biomedicareips|['👏']
156|https://www.instagram.com/p/Cbc1qw3MGg7/|medplus.mp|angelicapmartinezb|['El peor servicio, médicos mediocres, mala ante uno y respuestas a las quejas totalmente alejadas de la voz que manifiesta el usuario. LO PEOR. si NPS debe estar en 0']
157|https://www.instagram.com/p/Cbc1qw3MGg7/|medplus.mp|vvi.b|['😂']
158|https://www.instagram.com/p/CbaJ8hfsicd/|medplus.mp|biomedicareips|['👏👏👏']
159|https://www.instagram.com/p/CbXsChfMDGi/|medplus.mp|biomedicareips|['👏👏👏']
160|https://www.instagram.com/p/CbXsChfMDGi/|medplus.mp|fabiolaojedaalvear|['Por favor.Me informa dónde me pueden atender.Vivo cerca de Pasto.']
168|https://www.instagram.com/p/Cak2YaKpRWe/|medplus.mp|angelicapmartinezb|['tienen una mafia de médicos domiciliarios y ambulancias para sacarle la plata a los pacientes']
169|https://www.instagram.com/p/CahZp1mMvlW/|medplus.mp|femboutiquecolombia|['Ahora son igual o peor que una EPS en términos de atención y servicio']
170|https://www.instagram.com/p/CahZp1mMvlW/|medplus.mp|mariaeugenia.barrero|['Y no']
171|https://www.instagram.com/p/CahZp1mMvlW/|medplus.mp|mariaeugenia.barrero|['Me gusta es la mejor']
172|https://www.instagram.com/p/CafGBE4qbkC/|medplus.mp|gianbenavides|['No los recomiendo, tengo plan Índigo y para sacar cita con especialista tienes que esperar un mes. Comentan que la disponibilidad se habilita paulatinamente y que siga insistiendo a ver si encuentro un cupo antes. Para cancelar y moverme a otra marca de servicios ponen un millón de problemas. CERO RECOMENDADO.']
173|https://www.instagram.com/p/CacTgpRKbAA/|medplus.mp|gianbenavides|['No los recomiendo, tengo plan Índigo y para sacar cita con especialista tienes que esperar un mes. Comentan que la disponibilidad se habilita paulatinamente y que siga insistiendo a ver si encuentro un cupo antes. Para cancelar y moverme a otra marca de servicios ponen un millón de problemas. CERO RECOMENDADO.']
174|https://www.instagram.com/p/CaaUdfOlE0B/|medplus.mp|gianbenavides|['No los recomiendo, tengo plan Índigo y para sacar cita con especialista tienes que esperar un mes. Comentan que la disponibilidad se habilita paulatinamente y que siga insistiendo a ver si encuentro un cupo antes. Para cancelar y moverme a otra marca de servicios ponen un millón de problemas. CERO RECOMENDADO.']
175|https://www.instagram.com/p/CaXKw8SOnm6/|medplus.mp|angelicapmartinezb|['tienen una mafia de médicos domiciliarios y ambulancias para sacarle la plata a los pacientes']
176|https://www.instagram.com/p/CaXKw8SOnm6/|medplus.mp|red_saludable_|['EXCELENTE PERFIL💥 te ayudamos a potenciar tu red social. Sigue a @medicopotenciado para más información.']
177|https://www.instagram.com/p/CaSmAdAsGbO/|medplus.mp|albasofia1919|['Le niegan a uno exámenes, ponen todas las trabas del mundo, son peores que la eps']
178|https://www.instagram.com/p/CaSmAdAsGbO/|medplus.mp|albasofia1919|['Eso de prepagada no tiene nada, es un estafaderotsfadero']
179|https://www.instagram.com/p/CaSmAdAsGbO/|medplus.mp|gianbenavides|['No los recomiendo, tengo plan Índigo y para sacar cita con especialista tienes que esperar un mes. Comentan que la disponibilidad se habilita paulatinamente y que siga insistiendo a ver si encuentro un cupo antes. Para cancelar y moverme a otra marca de servicios ponen un millón de problemas. CERO RECOMENDADO.']
182|https://www.instagram.com/p/CaHtI1qMcp-/|medplus.mp|kathenaranjog|['La piel']
186|https://www.instagram.com/p/CZ4eFwSspv4/|medplus.mp|valenferrer9|['Es infaltable ❤️🤤']
187|https://www.instagram.com/p/CZ4eFwSspv4/|medplus.mp|frankcooli|['☝🏼']
189|https://www.instagram.com/p/CZxHufgF7Bp/|medplus.mp|jesusgonz21|['😢😢😢']
190|https://www.instagram.com/p/CZuUmz1F68m/|medplus.mp|angelicapmartinezb|['No tengo ningún mensaje']
191|https://www.instagram.com/p/CZuUmz1F68m/|medplus.mp|angelicapmartinezb|['MENTIRA tienen una mafia de médicos domiciliarios y ambulancias para sacarle la plata a los pacientes']
192|https://www.instagram.com/p/CZuUmz1F68m/|medplus.mp|gisbui7777|['Ustedes aplican sueros vitaminados?']
194|https://www.instagram.com/p/CZpBUvYs9I6/|medplus.mp|juliocbl|['El servicio de uds es terrible. Me hacen una prueba covid y los resultados nunca los mandan. Con lo que se les paga mensual, se paga un laboratorio un 1% más serio que uds.']
195|https://www.instagram.com/p/CZjqBtFPxzw/|medplus.mp|karolperezg|['😍😍😍']
196|https://www.instagram.com/p/CZjqBtFPxzw/|medplus.mp|frankcooli|['👍🏽']
197|https://www.instagram.com/p/CZhokUuP3uC/|medplus.mp|angelicapmartinezb|['se han convertido en una cadena de robo, cobran por el médico domiciliario que exige una ambulancia, la cual toca pagar y en la clínica indican que es un tema para tratar en casa y toca pagar. Cuáles son los diagnósticos de sus médicos']
198|https://www.instagram.com/p/CZUQr1RBkK4/|medplus.mp|yennyaguilarp|['Buenos dias. Me regalan información de los planes, valor, coberturas… gracias']
199|https://www.instagram.com/p/CZUQr1RBkK4/|medplus.mp|yolandauribeg|['Quiero conocer qué planes hay actualmente, que costo tiene, edad, cobertura de cada plan, simultaneidad con la EPS Medidas u otra?']
200|https://www.instagram.com/p/CZUQr1RBkK4/|medplus.mp|pilarcastanorojas|['Cuantos planes hay ? Que costo tiene cada plan y que cubre cada plan ? Gracias !!']
205|https://www.instagram.com/p/CZILAN9JDrZ/|medplus.mp|angelicapmartinezb|['Para seguirnos robando? O para decirme que son los procedimientos? O para de verdad atenderme?']
206|https://www.instagram.com/p/CZILAN9JDrZ/|medplus.mp|angelicapmartinezb|['se han convertido en una cadena de robo, cobran por el médico domiciliario que exige una ambulancia, la cual toca pagar y en la clínica indican que es un tema para tratar en casa y toca pagar. Cuáles son los diagnósticos de sus médicos']
207|https://www.instagram.com/p/CZILAN9JDrZ/|medplus.mp|henckermoni|['Deficiente es poco para describir el servicio. 6 días de espera y 3 llamadas para lograr una tele consulta y 5 días para toma de una prueba PCR']
208|https://www.instagram.com/p/CZILAN9JDrZ/|medplus.mp|milenaria.go|['Pague teleconsulta para que me enviaran la prueba, me dieron la orden y del laboratorio nunca me vinieron a hacer la prueba jajaja y ya me enviaron los documentos para renovarla jajajaja']
209|https://www.instagram.com/p/CZILAN9JDrZ/|medplus.mp|adrianamarcelar|['Hace unos días dure 2 horas esperando en el teléfono con la grabación … realmente estoy pensando en cancelar el plan. Deficiente este servicio con ustedes.']
212|https://www.instagram.com/p/CYpQ11cJEfw/|medplus.mp|mariappae|['No he podido activar el seguro de asistencia lo hago por el app y al momento de activar el botón no responde el asesor no responde y comunicarse al call center es una misión imposible y se paga puntual 730 000 pésima atención donde puedo hacer la@fricación del seguro en los correos que están ahí son para el servicio después de activar el seguro pero donde se activa ? 😡']
213|https://www.instagram.com/p/CYpQ11cJEfw/|medplus.mp|claumendez58|['La verdad muy decepcionada del servicio de medplus por estos días; difícil comunicación para pedir la cita domiciliaria, las personas que debían venir a hacer la prueba pcr no llegaron a tiempo, fui a la clínica azul porque pensé que iba a tener una mejor atención pero después de un tiempo de espera de 2 horas el médico me dice que sólo tengo un cuadro viral y no me receta la prueba. Me hago un prueba pcr particular y el resultado es positivo! Que irresponsabilidad estan cometiendo por ahorrar costos']
214|https://www.instagram.com/p/CYpQ11cJEfw/|medplus.mp|_nattigs_|['Este servicio cubre para covid?']
215|https://www.instagram.com/p/CYpQ11cJEfw/|medplus.mp|juandavp|['@medplus.mp no contestan oportunamente, ayer tuve que esperar casi 12 horas para el servicio médico en Bogotá y en Cali tuve que esperar el día jueves 6 horas, mal servicio al cliente, sus operadores atienden muy mal y sin importante al paciente ni su estado de salud!']
217|https://www.instagram.com/p/CYkQr8PJymf/|medplus.mp|perioadriana|['Ni siquiera contestan los teléfonos y pierdo una cita medica xq no contestan para autorizar la cita. Fundacion valle del lily lleva más de 1 hora intentando comunicarse con ustedes para la autorización y nada. Q tal q fuera una urgencia']
218|https://www.instagram.com/p/CYkQr8PJymf/|medplus.mp|sebastiangom|['Estoy llamando toda la mañana y las líneas no dan ni tono, como más puedo comunicarme con uds? Gracias']
219|https://www.instagram.com/p/CYkQr8PJymf/|medplus.mp|joferomi25hotmailcom|['Ya no es lo q fue cuando empezaron y como todo no les interesa,si no resivir dinero mala MED PLUS']
220|https://www.instagram.com/p/CYkQr8PJymf/|medplus.mp|mariaelias6937|['Pésimo el servicio de la empresa que ustedes contratan para realizar tele consulta']
221|https://www.instagram.com/p/CYcT79TpQzD/|medplus.mp|juandavp|['@medplus.mp Pésimo servicio, el día 15 de enero tuve que esperar casi 12 horas la atención del servicio medico domiciliario en Bogotá y el día 13 de enero fueron más de 6 horas en Cali, en la línea telefónica no contestan y si lo hacen lo dejan a uno esperando más de 30 minutos y le cuelgan, el personal que atiende las llamadas no se interesa por el paciente y los tiempos de respuesta, lamentable su atención de lo peor']
222|https://www.instagram.com/p/CYcT79TpQzD/|medplus.mp|pirucat|['Hola, desde qué temperatura se considera fiebre?']
223|https://www.instagram.com/p/CYcT79TpQzD/|medplus.mp|saritagomeza|['@medplus.mp terrible servicio, la atención no es cuando el paciente lo requiera sino cuando administrativamente pueden.\nNo parece una prepagada']
224|https://www.instagram.com/p/CYbsiYDL6I1/|medplus.mp|marsehernandes|['A mi me ha ido muy bien con medplus siempre,la atención es rápida y oportuna']
225|https://www.instagram.com/p/CYbsiYDL6I1/|medplus.mp|claudiadiazq37|['Soy usuaria de Medplus durante 15 años y gracias a Dios nunca lo había necesitado pero por desgracia necesite usarlo y es un calvario.En Neiva es una tortura.Funciona mejor la EPS.No la recomiendo para nada']
226|https://www.instagram.com/p/CYK4p4xsEhA/|medplus.mp|leocarco|['Hola @medplus.mp ! Saque un seguro@internacional con ustedes y cuando quise hacer uso de la misma con universal me dijeron que el contrato entre zurich y universal ya está vencido... llamo a medplus para buscar una solución, y me tienen en el teléfono esperando hasta q cuelgan. Esto me parece realmente grave, q me dejen sin cobertura en el medio de un viaje.... exijo q me contacten de inmediato para solucionarme el problema']
227|https://www.instagram.com/p/CYK4p4xsEhA/|medplus.mp|patri0638|['❤️❤️❤️❤️']
228|https://www.instagram.com/p/CYK4p4xsEhA/|medplus.mp|nelly.c.vanegas|['👏👏👏👏👏👏']
229|https://www.instagram.com/p/CYK4p4xsEhA/|medplus.mp|patri0638|['👏👏👏👏👏👏']
231|https://www.instagram.com/p/CYHlrG6shds/|medplus.mp|yeye0910|['Que pésima atención telefónica. No hay nadie que conteste. La línea ofrece comunicación de felicitación, queja o reclamo. 17 min después de esperar contesta y cuelgan 😡😡😡😡 esto es servicio al cliente.']
234|https://www.instagram.com/p/CX4SWQ9sWpr/|medplus.mp|topatriciaerazo|['Pero no olvides que este virus no se ha ido a cuidarsen 😷😷😷']
243|https://www.instagram.com/p/CXlkQPRMWAq/|medplus.mp|mava.villamizar|['PESIMO SERVICIO PARA PRUEBAS COVID']
249|https://www.instagram.com/p/CXMxcvGsGJo/|medplus.mp|patri0638|['🙌 Amén 🙏🙏']
253|https://www.instagram.com/p/CWt7pW5Mvmx/|medplus.mp|amandav2605|['Requiero más información por favor. Dan lis medicamentos del POS?']
254|https://www.instagram.com/p/CWt7pW5Mvmx/|medplus.mp|felipejimenez133|['Me podrían brindar información por este medio. Gracias']
257|https://www.instagram.com/p/CWbO5KjJHVy/|medplus.mp|felipeskillfilmmaker|['😂😆😁👌💯💯💯']
258|https://www.instagram.com/p/CWbO5KjJHVy/|medplus.mp|hualroqui|['jajaja']
259|https://www.instagram.com/p/CWbO5KjJHVy/|medplus.mp|yokybarrios|['🙌🏿🔥']
260|https://www.instagram.com/p/CWbO5KjJHVy/|medplus.mp|laaromo|['😂']
261|https://www.instagram.com/p/CWbO5KjJHVy/|medplus.mp|sheringlop|['Excelentes actores 😍👏👏👏👏']
262|https://www.instagram.com/p/CWbO5KjJHVy/|medplus.mp|lore.charm|['Excelente 👏👏👏❤️']
263|https://www.instagram.com/p/CWbO5KjJHVy/|medplus.mp|laaromo|['👏👏👏👏🔥']
266|https://www.instagram.com/p/CWWWgXFJVxA/|medplus.mp|albertoha|['🔥🔥🔥🔥']
267|https://www.instagram.com/p/CWWWgXFJVxA/|medplus.mp|julianagilcabal|['🙊🙊🙊']
268|https://www.instagram.com/p/CWWWgXFJVxA/|medplus.mp|atoro5342|['👏']
269|https://www.instagram.com/p/CWWWgXFJVxA/|medplus.mp|claugilpaniagua|['👍🤣']
270|https://www.instagram.com/p/CWWWgXFJVxA/|medplus.mp|soykarenelinan|['👏🏼💙']
272|https://www.instagram.com/p/CWOPT6xsfHN/|medplus.mp|claugilpaniagua|['No preocuparnos de nada😍😍']
273|https://www.instagram.com/p/CWOPT6xsfHN/|medplus.mp|eriktibocha|['Algo que se disfruta 🍃']
274|https://www.instagram.com/p/CWGcO7jMzyw/|medplus.mp|katiklao|['❤️❤️❤️👏 Gracias Medplus ganamos Juan José Ramírez ❤️❤️']
275|https://www.instagram.com/p/CWGcO7jMzyw/|medplus.mp|andreaarevalo485|['😢😢😢😢😢']
278|https://www.instagram.com/p/CV3KMw5l-3i/|medplus.mp|ximenasantacoloma|['A todos los usuarios de medplus les transmito mi experiencia, adquirimos el plan indigo y es una gran mentira. Su mayor beneficio el de devolver el dinero usado en especialistas fuera de directorio medico UNA GRAN MENTIRA llevan 5 meses y nada 🤢 que estafa #medplus.mp #MedPlus TeCuida']
279|https://www.instagram.com/p/CV09JAtFQ8D/|medplus.mp|albanny_ortega|['¿Qué plan maneja medicamentos?😮']
280|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|danny._r24|['Paula Andrea Hernandez Cely #10']
281|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|deisy____lu|['#9 Juan José Ramirez Orjuela Ganador # TeamMedPlus']
282|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|mrpp1013|['#TeamMedplus Juanjo ramirez #9']
283|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|katiklao|['#TeamMedPlus Juanjo Ramirez #9']
284|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|katiklao|['#TeamMedPlus Juanjo Ramirez # 9']
285|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|katiklao|['#TeamMedPlus Juanjo Ramirez Orjuela # 9']
286|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|pablomartinez_09|['Bella Thaliana Paternina Corrales #16 #teammedplus']
287|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|marigo0530|['Bella Thaliana Paternina Corrales #16 #teammedplus']
288|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|marigo0530|['Bella ,thaliana paterna a']
289|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|sex.saccstry|['Paula Cely #10 #Teammedplus']
290|https://www.instagram.com/p/CVyzLC4sqjZ/|medplus.mp|jeremy.ale7|['Bella Thalíana Paternina Corrales #16 #teammedplus']
