|p_url|target|comment_author|comment
502|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|tatiquintero3|['He tenido la gran victoria q a pesar de mi juventud he logrado sacar a mi niña adelante me ha tocado muy duro pero me siento orgullosa de lo que he logrado hasta ahora y quiero darle lo mejor a ella. ❤️']
503|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|luzmarinaguevarasarmiento|['El ser madre de dos preciosos hijos, ha sido por una Bendición de DIOS, él me regaló sabiduría para guiarlos, cuidarlos, darles fuerza, amarlos, besarlos, abrazarlos y enseñarles el buen camino. Lo más importante, es que ellos me han respondido con amor, gratitud, respeto, admiración y una Fe enorme hacia DIOS.']
504|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|riascoscarlota|['Como mama mi mas grande victoria es poder ver a mi hija triunfar en lo que siempre soño... Volar por los aires. 😍']
505|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|juandasa08|['Mi mayor Satisfacción haber salido adelante con mi hijo,ahora ya un hombre de valores,responsable y con metas que cumplir.Doy gracias a Dios por este regalo.']
506|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|samavies1|['Mi más grande victoria es haber podido lograr que mis 2 hijas estudien lo que soñaron ser, lo que verdaderamente aman. Eso requirió de gran esfuerzo, dedicación y sacrificios, pero lo logré y ahora pronto ellas serán unas grandes y felices profesionales. #OrgullosaDeSerMama.']
507|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|aleoncc53|['A mi madre hermosa que a pesar de tantas dificultades trabajo sin cesar por el bienestar de todos nosotros para que nunca nos faltara un bocado de comida. Es la mejor victoria que ella pudo haber conseguido. ❤️']
508|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|lizethquint|['Mi victoria como Madre es haber tenido la oportunidad de ser madre....de vivir dia a dia cada y logro y avance mi hijo Emmanuel 😍 Dios me a escogido para ser su guia en su proceso el autismo me enseño a que con amor y dedicacion todo es posible y sue tan fuerte somos para seguir adelante con nuestros ...angelitos...ser madre....es lo mas hermoso...que nos puede suceder como mujeres...felicidades a todas por todo su amor y dedicacion.👏']
509|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|lucecita5935gmail.com_|['Mi gran reto como madre fue mi embarazo de alto riesgo, sobrevivir con mi hijo a un parto con preeclampsia. Luego, ser madre canguro. Continuar con mi maternidad, haciéndolo diversas terapias a mi hijo, para que superara varias dificultades en su desarrollo.']
510|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|lucecita5935gmail.com_|['Buenas tardes.']
511|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|esperanza_rgg|['La gran victoria que he tenido como mama es haberles podido inculcar valores a mis hijos que les permitieron ser hombres de bien a la sociedad. 🙏']
512|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|jessbdu19|['Ser mamá es mi gran victoria! No necesito más 😍🥰👶🏼✨💛']
513|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|ericavalencia7230|['Mi victoria como mamá es cada día tratar de sobreponerme a los retos que hay que superar al tener un hijo con autismo y otro hijo pequeño que hay que cuidar, todo este proceso ha Sido toda una lucha y un desafío para mí como mamá, pero cada paso y avance es una gran victoria para mi.']
514|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|adrianapatriciacaro|['Mi gran victoria es ver mi hija una profesional y luchar por q mi hijo lo sea y salgan adelante']
515|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|carito919|['La gran victoria de mi mamá ha sido sobrevivir luego del parto en el cual yo nací. Tuvieron que reanimarla y ella le pidió a Dios una oportunidad 🙌']
516|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|berthaceciliasalazarpatino|['😮']
517|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|rosita_lopezramirez|['Mi gran victoria como madre es luchar cada día por mi hija ya que una madre nunca termina su lavor siempre esta presente para sus hijos']
518|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|oliramq|['Mi madre Carmen, una mujer fuerte que sufrió una isquemia cerebral en el 2020 gracias a su esfuerzo hoy es una gran prácticamente de yoga con una gran recuperación y una gran maestra para mi de que con esfuerzo, fe y disciplina todo es posible.']
519|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|pau9824_|['Mi mayor victoria es darle siempre a mi niño lo mejor en cuanto salud, educación y los recursos de fundamentales unos de mis grandes sueños es darle un techo propio y que nada le falte']
520|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|lilisierraj|['👏mi mayor victoria se llama Sofía después de 5 años que me dijeron que no podía tener hijos, llego a mi vida en uno de los momentos mas duro de mi vida me quedé sin empleo, me mamá le detectaron cáncer y mi esposo le descubrí una amiga, pero aquí estoy luchando por mi hermosa hija de 16 años😍']
521|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|yuraymajo|['Todas las madres somos victoriosas porque hacemos el trabajo 24/7 como lo hace Grupo EMI, todo el tiempo estamos dispuestas para nuestros hijos. Mi mayor victoria es ver cómo cada día mis hijas se convierten en mejores personas y reconocen su valor.❤️']
522|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|yulifnx|['Mi experiencia fue en el momento del parto, q tuvimos un inconveniente con la camilla q se desplomó y hoy puedo decir que mi hijo es un milagro, nació sano y salvo y sigue creciendo en todos los sentidos, conocí al amor de mi vida 😍❤️']
523|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|evehenaog|['Mi mayor victoria mis hijos , ya que son respuesta de mis oraciones 🙏🏼']
524|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|marthatorrespalacios|['No he sido madre biológica, pero en esta etapa soy madre de mi hermana que ha sido una madre para mi con su dedicación de toda la vida ahora me toca ami cuidarla lo mejor que pueda ya que esta discapacitada por una artrosis de rodillas que no le permite hacer las actividades a las que estaba acostumbrada, el no poder valerse por sí misma ha sido un reto para las dos❤️']
525|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|clavedesol_13|['Mi gran victoria levantar mis tres hijas como unas grandes mujeres, empoderadas, profesionales y grandes seres humanos al servicio de la humanidad']
526|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|ginamb20|['Mi gran victoria como mamá es ser una mamá autosuficiente criar a mi hija sola me ha llevado a forjar mi carácter y a aprender muchísimo no solo ella aprende con mi crianza yo todos los días aprendo de ella, y trato de hacer de ella una mujer independiente con valores.❤️❤️❤️']
527|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|guapirenaocean|['Mi gran victoria ha sido el haber podido criar y sacar adelante mis hijos sola.']
528|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|nanita123.ep|['Mi gran victoria es ser mamá de dos preciosas princesas que sacan lo mejor de mi cada día, por las que me esfuerzo por salir adelante. Mi gran victoria fue hacer mi pregrado embarazada y luego seguir mi carrera con una bebé y luego llegó otra hermosa hija. Trabajar, estudiar, ser mamá, esposa, ama de casa. Un amoroso caos ❤️']
529|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|pamo224|['Mi victoria como Madre, es haber podido dar a luz a Nitai, después de grandes problemas de salud en mi preclancia, pero lo mas hermoso es lograr tener a un padre y una familia amoroso que me apoyo con un bebe prematuro, aprendiendo a crecer los 3 como familia en amor propio, para que nuestro hijo tome lo mejor de nosotros y sea el campeón que desea ser. #grandesvictorias🏁']
530|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|marthaoe22|['La satisfacción de ser mis hijos profesionales aún siendo madre soltera. Y son útiles a la sociedad']
531|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|vaneezg|['¡Hola! Mi gran victoria como mamá ha sido desaprender todas las costumbres y estrategias negativas usadas en mi crianza para poder aprender a ser una mamá que genera seguridad, bienestar y confianza. Ahora mi bebé va aprendiendo a ser un gran ser humano, sentido, valorado y amado... De esta manera, tratará muy bien a las demás personas. ✨❤️']
532|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|ginadmare|['Hola buenas terdes .Mi gran Victoria sacar a mis hijas adelante enviude quedaron pequeñas pero gracias a Dios salí adelante con ellas']
533|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|yeyito.gs|['Mi gran victoria al ser madre fue superar mi embarazo de alto riesgo, ver a mi hija llegar a este mundo y hoy disfrutar de ella cada día, doy gracias a Dios por ni princesa porque es la que pinta mis dias de colores 🌈✨🥰']
534|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|romanlinis|['La gran victoria salir adelante con mis hijos sola luchando día a día y dándoles el mejor ejemplo de vida.']
535|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|johanna_henao_c|['La gran victoria con mi madre es q ella fue mi canal para llegar a este maravilloso mundo, me amo antes de nacer, y aún más cuando llegue a este mundo llena de defectos e imperfecciones por encima de cualquier situación… y me dio la maravillosa lección de superar cualquier obstáculo ❤️']
536|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|ca.rla3847|['Dios ha permitido a pesar de tantas circunstancias disfrutar mi familia y hoy verlos triunfando y todos profesionales 🙏🏻Dios']
537|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|elizabethdavidpuerta|['comparto este póema']
538|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|elizabethdavidpuerta|['comparto un poemaMUJER MADRE, MADRE MUJER\n\nSer de luz, creación divina,\nángel guía, sabia consejera,\nmaestra de maestras,\namiga incondicional,\nhada con poderes mágicos,\nfuente infinita de vida,\ncanción hecha poesía,\nsentimiento hecho mujer.\n\nTus brazos viven abiertos\ny tu corazón dispuesto\npara calmar las angustias\nde los seres que amas.\n\nTe desvelas en silencio,\nsonríes a pesar de las penas,\nllenando de ternura\nel mundo de tus hijos.\n\nTú, que me enseñaste\nlos secretos del cosmos,\nme acunaste en tu pecho,\nmereces mi reconocimiento\ny profunda admiración.\n\n¡Cómo no quererte madre,\nsi eres la razón de mi existencia!']
539|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|elizabethdavidpuerta|['les comparto un poema']
540|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|elizabethdavidpuerta|['Mi gran logro o victoria como mamá,es haber podido editar mis 3 libros VIVENCIAS,VERSOS QUE GERMINAN Y REMEMBRANZAS DE MI PUEBLO,gracias al impulso moral y económico de mi hija Sara.']
541|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|elizabethdavidpuerta|['Mi gran logro o victoria como mamá en la actualidad es haberle hecho caso a mi hija quien me impulsó en la pandemia a escribir mis 3 libros:VIVENCIAS,VERSOS QUE GERMINAN Y REMEMBRANZAS DE MI PUEBLO.']
542|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|amanda.ortiz_arnstein|['Mi nadimadre e con 14 hijos, alcanzó su meta de hacernos a todos. Profesionales, hoy con grandes logros cada uno. Ejemplo a seguir. GRACIAS MAMÁ ❤️']
543|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|luz.vasudevan|['Moi gran experiencia ha sido la de tener dos hombres maravillosos en mi vida como mis hijos...de verdad que todos los dias estoy agradecida por haber tenido la oportunidad de ser mama...el mejor regalo del mundo...mis dos hijos.']
544|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|gloria_aristi|['Mi gran victoria como madre ha sido levantar un hombre con grandes principios y ejemplo. Un hombre respetuoso, humilde, generoso e inteligente.']
545|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|lmvalenciac|['Mi gran victoria como madre es empoderar a mi hija para que sea una mujer exitosa, independiente económicamente y un ejemplo de vida para otras mujeres']
546|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|maru.herrera.31|['Buen día mi mayor victoria fue que mi madre que ya esta en el Cielo con el Padre Celestial me enseñara hacer madre y educar a mi princesa con los mismos valores y educación con la que ella educo a mis hermanos y sobretodo con el amor incondicional y entregando todo por nosotros el legado que hoy todos mis hermanos hacemos y hoy en dia mi reina tiene 6 años y he hecho muy bien la tarea y la seguire haciendo']
547|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|alejandraduque9279|['@grupoemi mi gran victoria como mamá ha sido mi bebé, aún contra todos los pronósticos médicos 🥼 pude hacer realidad mi sueño de ser mamá 18 años después de una niña preciosa ❤️mi gran Victoria mi hija']
548|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|linaparra.19|['No soy madre, pero soy hija y la gran victoria que hemos tenido mi madre y yo es estar vivas, somos un milagro, ella fue operada de corazón abierto estando en embarazo (4 meses) y la ciencia dijo todo el tiempo o la mamá o la bebé, pero ella mantuvo la fé intacta y hoy les cuento esta historia 28 años después, ambas con vida ❤️🥰']
549|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|dssilva65|['Mi gran victoria como madre es haber hecho de mis hijas unos seres humanos maravillos llenos de amor compromiso para con ellas, los demás y el planeta, haber logrado sacarlas profesionales y que sean seres llenas de gratitud y felices con sueños limpios y grandes. Gracias a mis hijas soy una gran Mamá porque sin ellas no lo habría logrado, todo en la vida esta motivado por ellas mi mayor premio son ellas💖💖💖']
550|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|judityportela|['La Victoria mas grande que he tenido como mujer es ser mamá de dos hermosos hijos hijos de ser profesional y trabajar. Ellos son mi motivación para seguir adelante a pesar de las dificultades por las que he pasado con ellos. Le doy gracias a Dios por haberme dado ese hermoso regalo 🎁 👼🏼👸🏻']
551|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|meli.antonia|['Mi gran victoria como mamá es superar todos los obstáculos que se me han interpuesto en el camino con Antonia. Es cumplir con un embarazo de alto riesgo en el que muchos médicos dijeron que no sería posible. Es tener a mi niña sana y feliz a pesar de que a los 5 años la diagnosticaron con diabetes tipo 1, Hiperlipidemia e Hipotiroidismo. Mi gran victoria como mamá la vivo día a día construyendo con mi Niña una vida saludable y apta para ella. ❤️']
552|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|luzpiedadbetancur|['Mi gran Victoria como mamá es poder lograr un balance entre mi profesión, trabajo y ser una madre presente, la cual amo realizar']
553|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|dianapatriciabolanos|['Mi gran victoria es haber tomado la mejor decisión ... A mis 15 años de edad quede embarazada ... Mil cosas pasaron por mi cabeza ... Y decidí apostarle a la vida ... Hoy despues de 25 años puedo reconocer que fue la mejor decisión ... Mi hijo es mi motor, el que a pesar de las dificultades, hace que no me rinda, que siga y siga luchando ❤️ ser madre adolescente y soltera es muy duro, pero valio la pena cada esfuerzo ❤️']
554|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|sofiaherreracampusano|['lograr mantener mi familia unida y el amor que prima entre todos mis hijos me llena de alegría porque entre todos superamos cualquier adversidad que se presente.']
555|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|licdr|['Mi mayor victoria es ser madre de Abigail ya que según los médicos no podía tener hijos. Dios me dio el mas grande privilegio de tenerla en mis manos y ver su hermosa sonrisa. ❤️']
556|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|mariapospina|['Mi mayor victoria como mamá es precisamente esa “ haber podido ser mamá” y tener dos maravillosas hijas la mayor adoptada y la menor por un embarazo de alto riesgo que hoy tienen 19 y 21 años ❤️❤️']
557|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|marthaluz.acosta.14|['Mi mejor victoria es nuestra familia unida y ver el logro de mis hijas como personas de bien trabajando en sus empresas es un bendicion grandiosa me siento muy agradecida con mi Dios y gracias a EMI por esta oportunidad❤️❤️❤️❤️🌹👏👏🙏🏻🙏🏻🙏🏻😃🌷']
558|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|gnsegura|['Mi mayor victoria como mamá es haber sacado adelante a mi hijo sola, mientras trabajaba en el día y estudiaba mi carrera soñada en la noche. Gracias a eso hoy soy una profesional exitosa y le puedo dar a él una buena calidad de vida.']
559|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|enithsalgado31|['Mi mayor Victoria es haber tenido a mis dos hijos y verlos crecer y disfrutar cada etapa hasta formar sus propias familias verlos crecer profesionalmente, gracias le doy a Dios que nos dió la fuerza y realizar esa hermosa labor.. bendiciones para todas las madres y que nunca se den por vencidas!! 🙏❤️❤️❤️❤️']
560|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|lapazsupermercado|['La gr']
561|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|lapazsupermercado|['La gran']
562|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|vicky.hernandez.9674227|['Para mi una gran Victoria haber ❤️superado una enfermedad que me decían que era de por vida ❤️']
563|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|lizquintero24|['La mayor victoria que se puede tener como madre, es levantarse todos los días con la certeza que todo lo que haces lo haces de corazón para ellos, para verlos felices, para hablarles con tu ejemplo de ser una persona que aporte a lo sociedad que mire a los demás con empatía que vea los retos como oportunidades y que tenga la fortaleza para transformar día a día lo menos favorable en fortalezas']
564|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|martadiazlotero|"['Mi mayor victoria haber concebido a mi hijo, desde allí ""victoria"" se ha convertido en nuestro apellido, mi hijo y yo padecemos de patologías médicas que hemos aprendido a sobrellevar gracias al amor de la familia y el acompañamiento @grupoemi en nuesros momentos de crisis y urgencia.']"
565|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|nohoranietoc|['Contar con un servicio como éste otorga tranquilidad a cualquier madre. Saber que puedes contar con apoyo médico acualquier hora del día o de la noche, ha evitado siempre y especialmente en esta época de pandemia lis riesgos que generan una fiebre alta, una tos persistrnte,']
566|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|ycmarins|['Que durante todo mi embarazo conté con el cuidado de todo el personal de EMI, mi esposo Q.E.P.D Fue cuidado con el aMor y profesionalismo de la entidad y el personal sanitario, durante todo nuestro embarazo y su enfermedad. Mi hija apenas nació fue acogida por el programa binomio madre e hijo y nos apoyaron para aprender todo de esta nueva etapa. La victoria más grande es saber que una vida acaba y empieza otra con todo el amor de esposa, madre y mujer 😍']
567|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|trinidadagudelo|['A sido la experiencia más hermosa en mi vida, mumentos cada uno realizada, es el mejor regalo que Dios ne dio a sido muy difícil sola pero de la mano de su Dios he podido, son ya 16 años y medio con dificultades que han sido superadas con todo mi amor, paciencia y torelancia pero de la mano de Dios']
568|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|toro6509|['una gran victoria como mamá, es ver mis hijos como personas de bien y que sirven a nuestra sociedad, un gran aplauso para mis hijos. los amo y son ejemplo para la sociedad. Tarea bien hecha.']
569|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|michelle.2510flak|['@guenia_dur Una Gran victoriq es haber luchado conmigo y con contra todo, enseñarme que mi patologia no estaria jamas por envlcima de mis suelos, una victoria de mi mami, es que apesar de las mil veces que me deshauciron se lleno de amor y de vida y hoy soy una gran profesional, Se que somos una gran victoria yy sobretodo testimonio de vida y amor unico 😍']
570|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|sandramilenajimenez|['Todas las madres son maravillosas, y su mayor victoria es poder dar vida a un ser humano! Y hay otras madres que lo son por casualidad, es el caso de una amiga que nunca pretendió serlo...pero al fallecer su hermana se enfrentó al reto de críar a su sobrino como si fuera su propio hijo y hoy es su más grande orgullo. Mi más sincera admiración por esa labor sincera y desinteresada que es solo prueba del amor de madre que todas podemos llegar a tener.']
571|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|jud_gv15|['Mi gran victoria es sacar mis dos hijos sola no ha sido nada fácil ser una mamá soltera, pero he sido una gran guerrera y he estado siempre en la la lucha por ello cuando siento que no puedo y que la carga puede más miro hacia ello y me dan la mayor fuerza para seguir adelante siempre']
572|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|denis.puerta.7|['Dios me regalo, 4 hermosos hijos y me permitió verlos crecer como personas y profesionales, dignos de esta sociedad Colombiana, doy gracias a Dios por ello.❤️🙌']
573|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|mercedescanohenao|['La gtan victoria que he tenido con mis hijos es entregarle a la sociedad 3 buenos seres humanos.']
574|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|sor9601|['Mi mayor alegria es tener el privilegio de ver crecer mis hijos y poder disfrutar los logros en su vida.']
575|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|danidg23|['Me siento victoriosa al poder traer a este mundo a mi hijo sano y salvo y poder acompañarlo en todo su proceso de crecimiento y desarrollo🙏💙']
576|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|rubielaecheverryprada|['Haber tenido mi hija estudiando en el colegio donde yo trabajo y el anhelo era que llegara la hora del descanso porque Ella corría a abrazarme y luego se devolvía corriendo a jugar con sus compañeritos.']
577|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|marthis_908|['Me siento victoriosa, al despertar al lado de mis hijos cada mañana y verlos crecer cada día ❤️']
578|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|zora0350|['Me siento exitosa por la labor de madre ,crianza a 6 hermosos hijos']
579|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|dorielavasquez32|['Como me inscribo para el regalo de la madre?']
580|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|luzasenm|['Me considero afortunada y victoriosa por haber sacado adelante a nuestro hijo. Ahora estamos con las pilas puestas ayudando con el cuidado de nuestra nieto. Toda una bendición']
581|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|beatrizelenarestrepomejia|['Mi victoria más grande es haber tenido a mis tres hijos, y saber que actualmente son unos hijos ejemplares y grandes personas.']
582|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|luchita1970|['Cuándo tuve a mi hija después de mis 33 años y nadie daba un peso por mi pues me decían que estaba muy mayor para tener esa bebé y gracias a Dios hoy tengo una hija super inteligente y sobretodo porque es mi motor para seguir luchando y trabajar la amo mucho 💕😘']
583|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|linammoyaaguirre|['Mi mayor victoria ,es estar con vida,despues de 6 dias en coma y poder dar este testimonio de vida de la mano de EMI,que estuvo ahi .Y ahora dispuesta a vivir cada minuto de mi vida al lado de mis tres hermosos hijos y nieto a quienes amo con el alma']
584|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|johanavelasquez492|['Es acompañarlo en su día a día y verlo crecer🥰🤗']
585|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|angie_pena_vivas|['❤️']
586|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|angie_pena_vivas|['Mi gran logro es que mi hija ya está en la universidad y disfrutar de ella cada día']
587|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|enteratestreamtv|['Mi victoria mas grande ha sido tener 2 hijos hermosos, haberlos podido educar para ser 2 buenas personas utiles a la sociedad, a pesar de vivir ellos fuera del pais sigo siendo su mejor consejera y soporte para todos sus logros, esto me hace muy feliz.']
588|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|morenomorenojuanandres|['Mi madre, siempre actitud positiva']
589|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|momasmarketing|['Mi gran victoria fue luchar sola con las 5 xirugias que ke realizaron a mi hija ya que sufre de displacia congenita de cadera. Mi hija es una gran guerrera']
590|https://www.instagram.com/p/CdJ15mpFZ8J/|grupoemi|elsabeatrizruiz|['Mi gran Victoria es ver a mis hijos grandes, haberlos acompañado en alegrias y trestezas y saber que son felices con lo que hacen.']
591|https://www.instagram.com/p/CdHSd2NJrdl/|grupoemi|yamistoteles1|['Convertirme en psicóloga y contar con el apoyo de mi familia en este proceso es una gran victoria']
595|https://www.instagram.com/p/Cc86zbAJIkf/|grupoemi|mariadejesus2346|['No puedo ni con la luz del sol... Me molesta los ojos ahora dormir con un bombillo encendido, peor 😮😢🙈']
596|https://www.instagram.com/p/Cc86zbAJIkf/|grupoemi|roxany1489|['@ronaldart6 mira']
597|https://www.instagram.com/p/Cc86zbAJIkf/|grupoemi|gladysortega61|['Gracias por tan interesante información!👏']
598|https://www.instagram.com/p/Cc86zbAJIkf/|grupoemi|marizaza2021|['muchas gracias por la información muy interesante 👏']
599|https://www.instagram.com/p/Cc86zbAJIkf/|grupoemi|almahernandez2|['Muy buen concejo no lo sabia.y yo durmiendo con una lamparita d luz en mi cuarto.gracias.desde hoy la apago']
600|https://www.instagram.com/p/Cc86zbAJIkf/|grupoemi|yolanda.rubiano.98|['Muy Interesante està información gracias .']
601|https://www.instagram.com/p/Cc86zbAJIkf/|grupoemi|camargo4h|['👏👏👏']
602|https://www.instagram.com/p/Cc86zbAJIkf/|grupoemi|paulen0409|['@michellemolinap']
603|https://www.instagram.com/p/Cc86zbAJIkf/|grupoemi|karol_sofia_garcia|"['A mí al contrario, el no dormir me adelgaza"" soy muy activa y solo duermo 4 horas']"
604|https://www.instagram.com/p/Cc86zbAJIkf/|grupoemi|lulafernandez49|['👏👏👏👏👏👏👏']
605|https://www.instagram.com/p/Cc86zbAJIkf/|grupoemi|velazcodilia|['Buen dato']
606|https://www.instagram.com/p/Cc86zbAJIkf/|grupoemi|estherjulialloreda|['Gracias por estos buenos consejos.EMI.👍👏👏']
607|https://www.instagram.com/p/Cc86zbAJIkf/|grupoemi|yadyluzordones|['👏']
608|https://www.instagram.com/p/Cc86zbAJIkf/|grupoemi|johneyderlievanosalinas|['Buen dato']
609|https://www.instagram.com/p/Cc86zbAJIkf/|grupoemi|salesmaritza|['Gracias!']
610|https://www.instagram.com/p/Cc86zbAJIkf/|grupoemi|dollyavc1358|['👏👏👏👏👏👏']
613|https://www.instagram.com/p/Cc1OSofpnMh/|grupoemi|amagugz|['El mejor servicio médico le salvo la vida a mi familiar los amo❤️']
615|https://www.instagram.com/p/Ccq4dgmpbaI/|grupoemi|botero9118|['Por qué no mejor decir caminar descalzos.chiflados con palabrejas en inglés😡']
616|https://www.instagram.com/p/Ccq4dgmpbaI/|grupoemi|martinicaramos|['👍👍👍']
617|https://www.instagram.com/p/Ccq4dgmpbaI/|grupoemi|davidtabaresd|['Usen el español pretenciosos']
620|https://www.instagram.com/p/CceE76rsZy9/|grupoemi|grupoemi|['grupoemi@vidafitness_online; gracias por ponerte en contacto, recuerda que eres muy importante para nosotros, es por esto que nuestros representantes encargados acogieron oportunamente tu caso, brindándote una solución de manera rápida y eficaz. Que tengas un excelente día.']
621|https://www.instagram.com/p/CceE76rsZy9/|grupoemi|vidafitness_online|['afilie a mi hijo desde él 12 de abril y decía que quedaría activo de inmediato, hable con una asesora la cual se comprometió a ayudarme y que me llamaría al otro dia pero aun estoy esperando.... Y aun no esta activo no puedo acceder a los servicios, nadie me da razón es una tomadera de pelo.']
622|https://www.instagram.com/p/Ccbf7zNBsIu/|grupoemi|ruia_62|['Ah caray,tengo miedo...']
623|https://www.instagram.com/p/Ccbf7zNBsIu/|grupoemi|patriciaalcazarvelasquez|['😞']
625|https://www.instagram.com/p/CcTxM9VMODT/|grupoemi|angiiegonzalezr|['@causil19']
626|https://www.instagram.com/p/CcTxM9VMODT/|grupoemi|dra_monicarodriguez_16|['@dangyk011 necesito ir porq quiero volver a comer mariscos 🦐']
628|https://www.instagram.com/p/CcJeE20KDs0/|grupoemi|grupoemi|['grupoemi@vidafitness_online; gracias por ponerte en contacto, recuerda que eres muy importante para nosotros, es por esto que nuestros representantes encargados acogieron oportunamente tu caso, brindándote una solución de manera rápida y eficaz. Que tengas un excelente día.']
