|p_url|target|p_type|p_image_url|p_video_url|p_post_text|reactions_type|reactions|p_inner_descrption|p_date
10|https://www.instagram.com/p/Ckt7NblrG94/|grupoemi|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/314549457_547946423840822_4318132266196807804_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=FpLwyhEJGdoAX9RXZwM&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk2NzI4ODEzNzIyNzQ2NDU2OA%3D%3D.2-ccb7-5&oh=00_AfBNvNH667n5p9QAnkeJmZl4rxFImILaejmQBVVtv0epeQ&oe=6386299F&_nc_sid=30a2ef||['🆘 Una urgencia puede ocurrir en cualquier momento y nosotros lo sabemos bien, por eso con emi podrás seguir recibiendo atención de urgencias odontológicas a domicilio cuando lo necesites. 🦷\n\n#Grupoemi #Somospartedetuvida #Somostumedicopersonal']|Me_gusta|773|"[""Photo by Grupo Emi Colombia on November 08, 2022. May be an image of 1 person and text that says '1 También somos urgencias odontológicas a domicilio. grupoemi.com Memi emi FALCK'.""]"|2022-11-08 22:58:52+00:00
11|https://www.instagram.com/p/CkrWqz8O9uC/|grupoemi|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/314003360_1009771687091644_5700694826221493030_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=63qTENZ6VdsAX-aAsMS&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk2NjU2NDQ3ODU2NjI1OTU4Ng%3D%3D.2-ccb7-5&oh=00_AfClBd8lZ9lYkgDoCtLD2yXr4RuKB4n-EFxm5U2KGi9XEg&oe=63865C5B&_nc_sid=30a2ef||['👨🏽\u200d⚕️ Nuestra misión sigue siendo crecer y ofrecerte el mejor servicio. Con emi podrás seguir disfrutando del acceso a citas con especialistas cuando lo necesites a una tarifa preferencial. ❤️\u200d🩹\n\n#Grupoemi #Somospartedetuvida #Somostumedicopersonal']|Me_gusta|394|"[""Photo by Grupo Emi Colombia on November 07, 2022. May be an image of 2 people and text that says 'wa También somos acceso a citas con médicos especialistas a una tarifa preferencial. grupoemi.com Memi emi FALCK'.""]"|2022-11-07 23:01:05+00:00
12|https://www.instagram.com/p/CkoyF7cO4D1/|grupoemi|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/314298413_876197136704426_7937614214686798843_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=cM1MIWsdxIQAX9rxNP2&tn=LgdxYoM2i6ygn41M&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk2NTg0MDY2NDM3MDgzOTc5Nw%3D%3D.2-ccb7-5&oh=00_AfAyD1GpOb5Nvj0OEsftnEBjr3UGruwHxxhHj3ixdO-9mg&oe=638672C5&_nc_sid=30a2ef||['¿Necesitas atención médica inmediata? Con emi comunícate con un médico a través de nuestra orientación médica telefónica cuando lo necesites. 🤳🏻📞\n\n#Grupoemi #Somospartedetuvida #Somostumedicopersonal']|Me_gusta|49|"[""Photo by Grupo Emi Colombia on November 06, 2022. May be an image of 1 person and text that says '1 a También somos orientación médica por vía telefónica cuando lo necesites. grupoemi.com Memi FALCK'.""]"|2022-11-06 23:03:00+00:00
13|https://www.instagram.com/p/CkmM0pFDHbg/|grupoemi|video|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/314067940_2323859837780853_7224998209134868539_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=gZnsOCoQFYEAX-MriKo&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk2NTExMzc5ODc0OTA5MTU1Mg%3D%3D.2-ccb7-5&oh=00_AfA7e93dlHeF3_Yf7sAYJjhlNRWeez8HdQOcfx9yqFqGrQ&oe=63863B79&_nc_sid=30a2ef|blob:https://www.instagram.com/1bea58a1-5958-4b27-88c7-22c93c3b51d6|['🐱 Las mascotas tienen un impacto tanto en el apoyo emocional como en nuestra salud al crear un vínculo fuerte con ellas. 👩\u200d⚕ En nuestro blog 👉disponible en la bio, encontrarás el poder de las mascotas en la vida humana.\n\n#Grupoemi #Somospartedetuvida #Somostumedicopersonal']|Reproducciones|21934|['']|2022-11-08 20:53:36+00:00
14|https://www.instagram.com/p/CkjoXyOr97E/|grupoemi|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/314626518_249840664033849_4291787897584678353_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=VjtPuO6wo_AAX9oDwzx&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk2NDM5MDUzNjA4MTgyNTQ3Ng%3D%3D.2-ccb7-5&oh=00_AfC2rSuDc2HvaAOeGAXjLqrhEwzhGbX0WlZVHx0S6sp0_A&oe=638588A6&_nc_sid=30a2ef||['👨🏻\u200d⚕️ Con emi tienes acompañamiento y atención médica, las 24 horas, los 7 días de la semana, a solo un mensaje de distancia. 🤳🏻\n\n#Grupoemi #Somospartedetuvida #Somostumedicopersonal']|Me_gusta|19|"[""Photo by Grupo Emi Colombia on November 04, 2022. May be an image of 2 people and text that says 'También somos orientación médica vía chat. grupoemi.com Memi emi FALCK'.""]"|2022-11-04 23:01:51+00:00
15|https://www.instagram.com/p/Cked704MMTe/|grupoemi|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/313827430_674119894335786_5482799569553713136_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=K4u8k_SnjiIAX89Blnb&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk2MjkzNzI1OTQzMTYwOTU2Ng%3D%3D.2-ccb7-5&oh=00_AfBqvnqLT_aoW9SOl1Nklxb0NrOaNjcW0R_o8n0KXo0POg&oe=63859526&_nc_sid=30a2ef||['🧒🏽👦🏻 Sabemos lo importante que es el bienestar de tus hijos por eso estamos disponibles para cuidar de la salud de ellos a través de video consulta pediátrica 👩🏼\u200d🍼\n\n#Grupoemi #Somospartedetuvida #Somostumedicopersonal #emiBeneficios']|Me_gusta|44|"[""Photo by Grupo Emi Colombia on November 02, 2022. May be an image of 2 people, child and text that says 'wa También somos video consulta pediátrica. grupoemi.com MWemi emi FALCK'.""]"|2022-11-04 18:21:17+00:00
16|https://www.instagram.com/p/Ckb5omsp2o0/|grupoemi|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/313313432_633191015184562_5333908698201969441_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=5ZsZ2i_XiEMAX9e6jAA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk2MjIxNDY1ODkwNzc5Mzk3Mg%3D%3D.2-ccb7-5&oh=00_AfBIns9eF-OONeCp9letVQVXT47K6T04WDOI2NAJhpxVYg&oe=63857ACA&_nc_sid=30a2ef||['Te ofrecemos un servicio de calidad en donde tú eres nuestra prioridad.\nDisfruta también de atención médica a través de vídeo consulta. 🤳🏻\n\n#Grupoemi #Somospartedetuvida #Somostumedicopersonal #emiBeneficios']|Me_gusta|113|"[""Photo by Grupo Emi Colombia on November 01, 2022. May be an image of 1 person and text that says '1 Médico t emi FALCK También somos video consulta médica. grupoemi.com Memi emi FALCK'.""]"|2022-11-10 15:12:25+00:00
17|https://www.instagram.com/p/CkMbtkYN1l9/|grupoemi|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/312729224_184648994104775_5890804423928296635_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=6aadS3K4Lv4AX9173Ej&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1Nzg2MDkzMzk2ODgxMjQxMw%3D%3D.2-ccb7-5&oh=00_AfDcorVLpwDavbZBhllk8bRPHMIUEcGCTbgAqGDjWgQ9FQ&oe=6386CD4D&_nc_sid=30a2ef||['👩🏻\u200d⚕️ En emi sabemos lo propenso que puedes estar a una afectación directa en tus ojos, por eso te brindamos algunas recomendaciones que debes tener en cuenta para reconocer los factores que afectan tu salud visual. 👀\n\n🤩 Si quieres profundizar más acerca de cómo cuidar tus ojos, te invitamos a leer nuestro blog, disponible en la bio. Aquí podrás encontrar más recomendaciones para cuidar y prolongar tu bienestar ocular. 🤓\n\n#Grupoemi #Somospartedetuvida #Somostumedicopersonal #cuidatusojos #visión #prevención #protección']|Me_gusta|12|"[""Photo by Grupo Emi Colombia on October 26, 2022. May be an image of text that says '¿Qué factores afectan la salud visual? X FALCK Memi Una mpresa elGrup Falck No tener una buena lubricación ocular. Los ambientes secos con mucha polución. •Malas condiciones ergonómicas para trabajar y estudiar. Enfermedades generales como la diabetes, hipertensión y tiroides. La exposición constante al sol.'.""]"|2022-10-26 22:48:42+00:00
18|https://www.instagram.com/p/CkHTZBsNmzh/|grupoemi|video|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/312465228_5734619166601499_476141082028144840_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=QBBZ2Di7UNAAX_1MZgO&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1NjQxNjk2MzA3ODE1NTQ4OQ%3D%3D.2-ccb7-5&oh=00_AfAyKac-0kyD71Ded3M3I70xsdhTI0EVIAtKplFjHJOyRw&oe=6386A646&_nc_sid=30a2ef|https://scontent-bog1-1.cdninstagram.com/v/t50.2886-16/312648961_1110965692957376_43744715652061117_n.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ19wcm9ncmVzc2l2ZV91cmxnZW4ucHJvZHVjdF90eXBlLmZlZWRcIl0ifQ&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=8oMCTrEp_mcAX_u-IDm&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AfDgncXIeVb6OEebxRz6x0XRJ8ZfSWvqw0PnSk1Z7dIw9Q&oe=6382C26E&_nc_sid=30a2ef|['¿Sabías que utilizas casi la mitad de tu cerebro con solo ver?👁️\n👁️\u200d🗨️😎 La vista es uno de los sentidos que más utilizamos a diario para reconocer nuestro entorno y por eso debemos cuidarlo.🌎\n\nTe invitamos a leer un nuevo blog en la bio, en el que podrás aprender y reconocer todo lo que puedes hacer para cuidar, prevenir y tratar tu salud visual con toda la atención que merece.🤓\n\n#Grupoemi #Somospartedetuvida #Somostumedicopersonal #cuidatusojos #visión #prevención #protección']|Reproducciones|393|['']|2022-10-24 22:59:59+00:00
19|https://www.instagram.com/p/Cj77Z90PRwP/|grupoemi|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/312261725_468555712005189_7368659745659504153_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=Ldgey4TGlHgAX8LSAEZ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1MzIxNTI0OTc3NzIzNzAwNw%3D%3D.2-ccb7-5&oh=00_AfCnb9n3TuZmmsSD033kFiN6yssGJlSdVwehKrfTrW-e2Q&oe=63863A7E&_nc_sid=30a2ef||['👵🏻👴🏽 Cada 20 de octubre se conmemora a nivel mundial el día de la Osteoporosis.\nHoy queremos recordarte la importancia de la prevención, el diagnóstico y el tratamiento de esta condición. 🦴\U0001fa7b\n\nUna vejez saludable es posible si sigues estas recomendaciones:\nTen una dieta rica en nutrientes saludables.🥙🍏\nRealiza actividad física de forma periódica. 🏃🏼🏃🏻\u200d♀️\nEvita el consumo del tabaco y alcohol. 🚫\nAsiste a controles de tu densidad ósea con tu médico personal. 👩🏻\u200d⚕️\n\n#Grupoemi #Somospartedetuvida #Somostumedicopersonal']|Me_gusta|21|['Photo by Grupo Emi Colombia on October 20, 2022. May be an image of 1 person, eyeglasses and text.']|2022-10-20 12:58:33+00:00
20|https://www.instagram.com/p/Cj6bLW0s8Ed/|grupoemi|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/311909599_173046295368871_3376805901993730578_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=6epbOJF1XlcAX9VSoAg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1Mjc5MjAzMzM3MTM0MTA4NQ%3D%3D.2-ccb7-5&oh=00_AfBncYbjNI0uGRu45jo8xG2qow96vp5ngNn_P7e4_mPaxg&oe=63868914&_nc_sid=30a2ef||['¿Alguna vez has sentido dolor de espalda? 😕\n¿Te duele el cuello o la zona lumbar después de un día de trabajo o estudio?\n¿Eres consciente de tu postura al momento de hacer deporte? 🏃🏻\n\n🧘🏽 Todas estas preguntas podrás resolverlas al leer nuestro blog, disponible en la bio, creado para brindarte buenas prácticas y herramientas para cuidar de tu columna vertebral. 🧘\n\n#Grupoemi #Somospartedetuvida #Somostumedicopersonal #columnavertebral #cuidado #postura']|Me_gusta|22|"[""Photo by Grupo Emi Colombia on October 19, 2022. May be an image of one or more people and text that says 'X FALCK Memi Unaemprsa empresade Grupo alck Cuida tu columna con estas recomendaciones: Haz cambios de deforma rutinaria. Evita levantar objetos pesados. Si trabajas en casa, adapta puesto de trabajo acuerdo a ergonomía necesaria. Realiza Realtdd ea que actividad física. prescrita por médicos especialistas. Cuida tu postura y con ella tu columna vertebral.'.""]"|2022-10-19 22:57:42+00:00
21|https://www.instagram.com/p/Cj5WuydLZWv/|grupoemi|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/311837107_5484941611553678_4230706764518103703_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=b-setOhATrkAX8BQuOz&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1MjQ5MTAwMzAxMzg2MjgzMQ%3D%3D.2-ccb7-5&oh=00_AfCdPAcAjYNQXAlBw5ehDGkJKgGmf-X_RtNdjHhrL9nWjg&oe=6385CC9B&_nc_sid=30a2ef||['🎀👩🏽\u200d⚕️Cada 19 de octubre se conmemora a nivel mundial el día de la Lucha contra el Cáncer de Mama. En emi nos solidarizamos con esta acción y hacemos un llamado a la reflexión para que juntos hagamos que esta enfermedad sea prevenible, tratable y siempre acompañada de la mano de profesionales. \u200d👩🏻👩🏼\u200d👩🏾\n\nUna forma efectiva de prevenir el Cáncer de Mama, es realizando el auto examen frecuentemente. 👩🏻\u200d🦱👱🏼\u200d♀️👵🏻\n\n#Grupoemi #Somospartedetuvida #Somostumedicopersonal #cancerdemama #seno #prevención']|Me_gusta|47|"[""Photo by Grupo Emi Colombia on October 19, 2022. May be an image of one or more people and text that says 'X FALCK Memi Una empresa del Grupo alck Día Mundial de la lucha contra el Cáncer de Mama 19 de octubre い'.""]"|2022-10-19 12:59:36+00:00
