|p_url|target|p_type|p_image_url|p_video_url|p_post_text|reactions_type|reactions|p_inner_descrption|p_date
10|https://www.instagram.com/p/CkvnfNet3cw/|ameasistenciamedica|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/314704080_1217259692466303_4626660881382283981_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=hLWovuMwyDQAX9U_WSy&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk2Nzc2NDM0ODA1MjE0MTg3Mg%3D%3D.2-ccb7-5&oh=00_AfCj8GAMR4Mf2S2VgDe6v9RSRLlMKLTB6H3xZuB7jm7QgA&oe=6386C0CC&_nc_sid=30a2ef||['💚 Este mes espera el nuevo servicio que llega para hacer más sencilla la tarea de cuidar la #salud de la #familia. Pronto te contaremos más detalles 😃\n\n#Bucaramanga']|Me_gusta|44|"[""Photo by ASISTENCIA MEDICA DOMICILIARIA on November 09, 2022. May be an image of text that says 'ame Asistencia Médica ប្រឹស PRONTO LLEGARÁ UN SERVICIO Que se convertirá en el gran Aliado de las familias de nuestros afiliados ¡ESPÉRALO! VIGILADOSupersalud'.""]"|2022-11-09 14:45:01+00:00
11|https://www.instagram.com/p/Cks_B8asok3/|ameasistenciamedica|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/314984455_696743101598880_2514625930025980950_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=S7OrzpK640YAX8obeHf&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk2NzAyMzQ2NTA1MjQwODExOQ%3D%3D.2-ccb7-5&oh=00_AfD6D-c1yEVqpqLolFcn-b4unjwlAmXkIb8zAn5U4I804A&oe=638721C6&_nc_sid=30a2ef||['💚 AME Celebra la #salud, hoy conmemorando el día mundial de la radiología 🥼\nGracias por cumplir un papel importante en los diagnósticos efectivos\n\n#Bucaramanga #Cucuta #SantaMarta\n#Radiologia']|Me_gusta|10|"[""Photo by ASISTENCIA MEDICA DOMICILIARIA on November 08, 2022. May be an image of \u200e2 people and \u200etext that says '\u200eame Asistencia #ame Médica 8 de Noviembre Día Mundial de la Radiología اك 可 >> Gracias por cumplir ese papel crucial en el diagnóstico y el tratamiento de los pacientes. << VIGILADOSupersalud\u200e'\u200e\u200e.""]"|2022-11-08 14:13:01+00:00
12|https://www.instagram.com/p/CkgQe3lsL_l/|ameasistenciamedica|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/313931157_1178425049752454_1937062186243772496_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=ki3dNpc6lZEAX8Ss9oi&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk2MzQ0MTA0NDgyNjQwNjg4NQ%3D%3D.2-ccb7-5&oh=00_AfCDPDVowsARFKjtRT-wfCV1bSlzjolA6n8AFU5MFlpucQ&oe=638567A1&_nc_sid=30a2ef||['💚 Incluye y gana con AME 🤩\nEste mes incluye más personas a tu plan de salud y recibe un 50% descuento sobre los nuevos afiliados\n\n☎ Incluye llamando\n\n☑ Bucaramanga (607) 657 7171\n☑ Cúcuta (607) 577 2323\n☑ Santa Marta (605) 4209027']|Me_gusta|15|"[""Photo by ASISTENCIA MEDICA DOMICILIARIA on November 03, 2022. May be an image of 3 people, child and text that says '#ame ame Asistencia Médica Black Days Este mes afilia nuevas personas a tu grupo familiar AME, los nuevos afiliados, tendrán un 50% de descuento en sus dos primeros meses de afiliación ç ግF ል Médico en casa 24/7 Alianzas con especialistas Línea médica de teleorientación AplicanTYC* dos los incluidos clmes noviembre VIGILADOSupersalud deatiliación,'.""]"|2022-11-03 15:35:23+00:00
13|https://www.instagram.com/p/CkdiGN3tNcq/|ameasistenciamedica|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/313921562_777829846643265_1315152906990490837_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=KD3970hTNYEAX-HXbCK&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk2MjY3NDA5MDY3MTEzNDUwNg%3D%3D.2-ccb7-5&oh=00_AfB9TYt2Kasu8sPFyeiS3IfQPyq8CbH88IfTqO-ZqOxE7g&oe=638596FC&_nc_sid=30a2ef||['💚 Este mes nuestros afiliados podrán encontrar cita pediátrica de valoración Totalmente gratis\n\nAgenda llamando\n\n☎ Bucaramanga (607) 657 7171\n☎ Santa Marta (605) 4209027\n\nAplican TYC*\n\n☑ Sujeto a disponibilidad de agenda*\n☑ Válido en Noviembre*\n\n#bucaramanga #santamarta\n#BlackDay']|Me_gusta|11|"[""Photo by ASISTENCIA MEDICA DOMICILIARIA on November 02, 2022. May be an image of 1 person, child and text that says '#ame ame Asistencia Médica En el mes de Noviembre afilia a tus hijos a nuestros planes de salud y recibe una valoración pediátrica Totalmente Gratis Sujeto a disponibilidad de Agenda* Black Day's Αν Médico en casa 24/7 గ品 Pediatría en casa Línea médica de teleorientación Aplican TYC* Bucaramanga SantaMarta denoviembre VIGILADOSupersalud'.""]"|2022-11-02 14:11:35+00:00
14|https://www.instagram.com/p/CkbjZMfMyeZ/|ameasistenciamedica|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/313341117_139686308564961_6960715817894980425_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=rbPKMfamKyMAX_kCOUB&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk2MjExNjg0Mjk0OTM4ODE4NQ%3D%3D.2-ccb7-5&oh=00_AfCwfB0cR1ZAiPwvFm0mL8BGuLGjk6RWRXkgFt3aM3W6GQ&oe=638620F5&_nc_sid=30a2ef||['💚 En Noviembre afilia desde 2 personas a tus planes de salud con AME y recibe una afiliación adicional GRATIS por 3 meses. Recuerda que con AME recibes:\n\n👨\u200d⚕️ Atención médica 24/\n🔬 Alianzas con especialistas\n☎ Línea médica de orientación\n\nAfíliate llamando\n\n☑ Bucaramanga (607) 657 7171 Ext. 108\n☑ Cúcuta: (607) 577 2323\n☑ Santa Marta (605) 420 9027\n\n#Bucaramanga #Cucuta #SantaMarta\n#blackdays']|Me_gusta|16|"[""Photo by ASISTENCIA MEDICA DOMICILIARIA on November 01, 2022. May be an image of 3 people, child and text that says 'Asistencia ame Médica Black Days ၁ En Noviembre Afilias desde dos miembros de tu familia a los planes de salud AME recibes una afiliación adicional totalmente gratis মV Médico en casa 24/7 Alianzas con especialistas Línea médica de teleorientación 光 AplicanTYC* filiaciones realizadas Noviembre adiciona primeros 3meses VIGRADOSuperalua fiiación'.""]"|2022-11-01 19:44:26+00:00
15|https://www.instagram.com/p/CkYn4M4sZzW/|ameasistenciamedica|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/313320343_474066351376530_2102728800353424186_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=ue5jKNYqs9oAX_4mZmL&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk2MTI5MjE0MDkzNjc5NzM5OA%3D%3D.2-ccb7-5&oh=00_AfAS4Y1GiIlS1ItKxyiO7jYoLVBXeXR7bQbU9q66vNCWHw&oe=63854A36&_nc_sid=30a2ef||['🧛\u200d♂️ Feliz Halloween 🎃 te desea ame asistencia médica\n\nHoy recuerda no excederte, con los dulces 🍭; sin embargo, si lo haces! No te preocupes porque ame cuida tu salud los 365 días del año 💚\n\n#happyhalloween\n#Bucaramanga #Cucuta #SantaMarta']|Me_gusta|14|['Photo by ASISTENCIA MEDICA DOMICILIARIA on October 31, 2022. May be a cartoon.']|2022-10-31 16:25:54+00:00
16|https://www.instagram.com/p/CkI6bGcsq1g/|ameasistenciamedica|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/312988031_594880212386286_824515853985673952_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=4t34-3YqPQgAX_Mpds-&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1Njg3MDEwNDQxNjE2OTMxMg%3D%3D.2-ccb7-5&oh=00_AfC5cjg7bZUL2sfcGs5Auq5Y2scgbyNONV8GwMUu_Q7RBQ&oe=638557DB&_nc_sid=30a2ef||['💚 AME es un aliado, cuando de cuidar la salud de toda la familia se trata, Te invitamos a conocer más información sobre nuestros planes de salud comunicándote a nuestras líneas ☎\n\n☑ Bucaramanga (607) 657 7171 Ext. 108\n☑ Cúcuta: (607) 577 2323\n☑ Santa Marta (605) 420 9027\n\n#bucaramanga #cucuta #santamarta']|Me_gusta|6|"[""Photo by ASISTENCIA MEDICA DOMICILIARIA on October 25, 2022. May be an image of 3 people, child and text that says 'ame Asistencia aame Médica Sabías que en AME estamos presentes en el momento que lo necesites নV Médico en casa 24/7 Línea de teleorientación Pediatría en casa ¿Quieres conocer más? Llama nuestras líneas en cada ciudad VIGILADOSupersalud'.""]"|2022-10-25 14:00:06+00:00
17|https://www.instagram.com/p/Cj-ou6Zs2yP/|ameasistenciamedica|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/312089410_407580921581790_5275405497941197931_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=w2nuJ-grMrQAX_D2aov&tn=LgdxYoM2i6ygn41M&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1Mzk3NzU1MTI2NjIxMzAwNw%3D%3D.2-ccb7-5&oh=00_AfAIojAxkj1uJdjBMaKfpNnv0MrNDJugkucIOm4u1QicPA&oe=6385537A&_nc_sid=30a2ef||['💚 Acceder a una atención médica con AME es fácil. Solo debes llamar a una de nuestras líneas médicas para que nuestro equipo de profesionales se desplace hasta tu hogar.\n\n☑ Sin filas\n☑ Sin copagos\n☑ Sin Complicaciones\n\n☎ Para más información llámanos\n\nBucaramanga (607) 657 7171 Ext. 108\nCúcuta: (607) 577 2323\nSanta Marta (605) 420 9027\n\n#Bucaramanga #Cucuta #SantaMarta']|Me_gusta|12|"[""Photo by ASISTENCIA MEDICA DOMICILIARIA on October 21, 2022. May be an image of text that says '北 ame Asistencia Médica ¿Enfermo? No te preocupes con AME cuentas con atención médica en casa Sin filas Sin copagos adicionales VIGILADOSupersalud'.""]"|2022-10-21 14:13:07+00:00
18|https://www.instagram.com/p/Cj8DmVmMshm/|ameasistenciamedica|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/312451313_185018334061708_8345517198675555205_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=aDfRgItuGHoAX_h31rw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1MzI1MTI4NDMxNzI5MjY0Ng%3D%3D.2-ccb7-5&oh=00_AfCJbHJuDJhcKSYORingV1JxVZki7ZA5KzOEhY-4jIaSfg&oe=63857A97&_nc_sid=30a2ef||['💟 En el mes rosa te compartimos las 5 formas de prevenir el cáncer de mama. Un estilo de vida saludable es una clave importante en la prevención 😉\n\n#AmeRosa #OctubreRosa\n#Bucaramnaga #Cucuta #SantaMarta']|Me_gusta|5|"[""Photo by ASISTENCIA MEDICA DOMICILIARIA on October 20, 2022. May be an image of one or more people and text that says 'sam ame Asistencia Médica 5 Formas de prevenir el cáncer de mama 1 Realiza autoexamen periódico 2 Mamografía cada dos años a partir de los 50 hasta los 69 años 3 Haz ejercicio regularmente 4 Como sano 5 Reduce el consumo de alcohol VIGILADOSupersalud 光'.""]"|2022-10-20 14:10:09+00:00
19|https://www.instagram.com/p/Cj6RYr4J_eM/|ameasistenciamedica|video|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/312063936_1256906181819541_772422170167688147_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=6wVzAnUuUoEAX9BQqd7&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1Mjc0ODk2ODg2NTk1MzY3Ng%3D%3D.2-ccb7-5&oh=00_AfDxOuma7fQit5IlxmPc2W07zDP0LXtVnHkzFC9zyrOmCg&oe=63865AD7&_nc_sid=30a2ef|https://scontent-bog1-1.cdninstagram.com/v/t50.2886-16/10000000_1168371713749761_1718237129783959270_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQzMi5pZ3R2LmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=c6Nudn-ccEsAX_SrVCO&edm=ALQROFkBAAAA&vs=17883391556738000_3912494664&_nc_vs=HBksFQAYJEdJQ1dtQUFCcy1hOG9DWUVBT2JlcU9DUVo5Z1hicUNCQUFBRhUAAsgBABUAGCRHS2hfbXhKNGtTWHRlUzhFQUJ1b096X3lwallsYnFDQkFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbY6c%2F25oDEPxUCKAJDMywXQHNlZFocrAgYEmRhc2hfYmFzZWxpbmVfM192MREAdewHAA%3D%3D&_nc_rid=875313359b&ccb=7-5&oh=00_AfCGWizyfBUA0SeJbjyPXs04CUQNsZXykD84RCQW5HDqWQ&oe=6382A465&_nc_sid=30a2ef|['Hoy en la fm con el acompañamiento de la Dra Marcela Grimaldos hablando sobre la prevención del cáncer de mama\n\n#fmradio\n#amerosa\n#Octubrerosa']|Reproducciones|146|['']|2022-10-19 21:32:22+00:00
20|https://www.instagram.com/p/Cj5cPf5sMn1/|ameasistenciamedica|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/311865553_647606830288841_356914245790556510_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=MTUJZRT1ID0AX9uzWXG&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk1MjUxNTI0MTA2NjQxNjYyOQ%3D%3D.2-ccb7-5&oh=00_AfCKF1Ta_qaO0Ghl9JAeSw3qqaNCpR_SEBr1yV-9zrxs1g&oe=638665CE&_nc_sid=30a2ef||['💟 Cada 19 de Octubre conmemoramos el día mundial de la lucha contra el cáncer de mama. Un diagnóstico oportuno permite salvar vidas. En AME nos encargamos los 365 días del año de cuidar tu salud\n\n#Octubrerosa\n#Amerosa']|Me_gusta|5|"[""Photo by ASISTENCIA MEDICA DOMICILIARIA on October 19, 2022. May be an image of \u200etext that says '\u200eame Asistencia Médica 19 de Octubre día mundial de la lucha contra el cáncer de mama VGABOSupenu او\u200e'\u200e.""]"|2022-10-19 13:47:45+00:00
