|p_url|target|comment_author|comment
481|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|adrianotac2000|['#jorgeEmermedica']
482|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|jlbags_store|['#jorgeemermedica']
483|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|juan.d.ochoa1|['#JorgeEnermedica']
484|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|mateo_fonnegra|['#JorgeEmermedica']
485|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|mateo_fonnegra|['#JessEmermedica']
486|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|beatriz.granda1977|['#JessEmermedica']
487|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|beatriz.granda1977|['#JorgeEmermedica😍😍😍']
488|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|neffyzapata|['#JorgeEmermedica']
489|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|neffyzapata|['#JessEmermedica']
490|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|luzcuellart|['#JorgeEmermedica']
491|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|luzcuellart|['#JessEmermedica']
492|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|ladyli625|['#NanitaEmermédica']
493|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|ferosorio1987|['#jorgeemermedica']
494|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|sandra02ovalle|['#JorgeEmermedica']
495|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|sandra02ovalle|['#JessEmermedica']
496|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|diego3martinez|['#JessEmermedica']
497|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|diego3martinez|['#JorgeEmermedica']
498|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|leovid90|['#JessEmermedica']
499|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|leovid90|['#JorgeEmermedica']
500|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|sara.lozano.9465|['# Nanita Emermedica']
501|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|kike.garzon|['#NanitaEmermedica👏']
502|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|sara.lozano.9465|['#nanitaemermedica']
503|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|tatiana.acevedoguti|['#jorgeemermedica']
504|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|tatiana.acevedoguti|['#jessemermedica']
505|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|jeronimo.adrian.16|['#JessEmermedica']
506|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|jeronimo.adrian.16|['#JorgeEmermedica']
507|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|dora_luz_valderrama|['#NanitaEmermedica']
508|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|valenvasquez.2004|['#NanitaEmermedicina']
509|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|amparovasquez3|['#NanitaEmermedica']
510|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|astrossalazar|['#Nanita emermedica']
511|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|megi_girasol|['# NanitaEmermedica']
512|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|karennagarzon|['#NanitaEmermedica']
513|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|joshernandezra|['#NanitaEmermedica']
514|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|tuentinana|['#NanitaEmermedica']
515|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|luis_carlos_cf|['#NanitaEmermedica']
516|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|jeronimo.adrian.1|['#JessEmermedica']
517|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|jeronimo.adrian.1|['#JorgeEmermedica']
518|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|eliana.cardenas.7|['#NanitaEmermedica']
519|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|gabs_2009_|['#JessEmermedica']
520|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|gabs_2009_|['#JorgeEmermedica']
521|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|andresmedina850120|['#NanitaEmermedica']
522|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|danielneirap|['#jorgeemermedica 🙌']
523|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|integralservicestrade|['#JessEmermedica']
524|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|integralservicestrade|['#JorgeEmermedica']
525|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|byangelagranda|['#JorgeEmermedica']
526|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|byangelagranda|['#JessEmermedica']
527|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|jorge.ochoagranda|['#JorgeEmermedica']
528|https://www.instagram.com/p/CRr8xteFI3j/|emermedica_oficial|johnevan.r|['Llevo una hora esperando que me atiendan en la línea 🤦🏻']
529|https://www.instagram.com/p/CRr8xteFI3j/|emermedica_oficial|juliandres7|['Tan veloces cómo en un Triagge 1 🔥👏']
531|https://www.instagram.com/p/CRhpHLFFEVX/|emermedica_oficial|johnevan.r|['Muy buen servicio pero debo cancelar y ya Llevo más de una hora esperando en la línea..']
532|https://www.instagram.com/p/CRhpHLFFEVX/|emermedica_oficial|pediatraprolactancia|['❤️❤️❤️❤️']
533|https://www.instagram.com/p/CRhpHLFFEVX/|emermedica_oficial|juliandres7|['Gracias por todo el servicio tan completo que prestan']
534|https://www.instagram.com/p/CRhpHLFFEVX/|emermedica_oficial|rubygoro|['A mí personalmente,me han atendido Bien ,me han prestado un buen servicio !']
535|https://www.instagram.com/p/CRhpHLFFEVX/|emermedica_oficial|lucianochacinr|['La Mejor Empresa Para Trabajsr 🙌']
536|https://www.instagram.com/p/CRhpHLFFEVX/|emermedica_oficial|luzasenm|['Gracias Emermédica por su excelente servicio. Siempre tan atentos y gentiles.']
537|https://www.instagram.com/p/CRUq-vllz_h/|emermedica_oficial|disenosmamuska|['Hola q precio examen pcr?']
538|https://www.instagram.com/p/CRUq-vllz_h/|emermedica_oficial|mayerly_23|['Buen día, después de afiliarme en línea y realizar el pago al cuanto tiempo puedo empezar a usar los servicios']
539|https://www.instagram.com/p/CRUq-vllz_h/|emermedica_oficial|fredycorrales49|['@paola_1421']
540|https://www.instagram.com/p/CRUq-vllz_h/|emermedica_oficial|fredycorrales49|['😡 coloquen que coberturas tienen😡 en el momento de una urgencia dicen que ese sector no lo cubren 😡😡😡']
541|https://www.instagram.com/p/CRUq-vllz_h/|emermedica_oficial|bencomomariela|['Atienden a venezolanos con cedula?']
542|https://www.instagram.com/p/CRH-aiAB1Cb/|emermedica_oficial|karmenpinki|['Desde el 7 de mayo estamos tratando de cancelar el contrato y solo han puesto trabas. Llamaron a mi mama (de 86 años) y con artimañas no dejaron cancelarlo. Siempre ponen un pretexto. Pero para afiliarlo a uno si son bien queridos.']
543|https://www.instagram.com/p/CRH-aiAB1Cb/|emermedica_oficial|panita.123|['Buenísima!']
544|https://www.instagram.com/p/CRH-aiAB1Cb/|emermedica_oficial|chelariam|['Excelente atención llevamos más de 9 años afiliados a Emermedica y siempre hemos recibido un excelente servicio. Hace un mes me contagié de COVID y siempre que los llame ellos llegaron a atenderme y me trasladaron a la clínica sin problema alguno. GRACIAS POR SU BUENA ATENCIÓN']
545|https://www.instagram.com/p/CRH-aiAB1Cb/|emermedica_oficial|luzasenm|['Excelente fotografía. Muy ingeniosa. 👏👏']
546|https://www.instagram.com/p/CRH-aiAB1Cb/|emermedica_oficial|anconie27|['Buena noche, hay algún asesor que me ayude con unas dudas por favor? Tengo mi asesora con la que afilié a mi núcleo familiar, pero no me ha ayudado con unas dudas que tengo para afiliar a otro familiar que no está en Bogotá y no he obtenido respuesta. Gracias']
547|https://www.instagram.com/p/CRH-aiAB1Cb/|emermedica_oficial|vanessapolo3|['Deseo recibir información']
548|https://www.instagram.com/p/CRCAbTytuDZ/|emermedica_oficial|emermedica_bogota_soacha_chia|['🔥🔥']
549|https://www.instagram.com/p/CRCAbTytuDZ/|emermedica_oficial|luzasenm|['👏👏👏👏😂']
550|https://www.instagram.com/p/CQyl2iNtrcD/|emermedica_oficial|emermedica_bogota_soacha_chia|['❤️❤️']
551|https://www.instagram.com/p/CQyl2iNtrcD/|emermedica_oficial|emermedica_bogota_soacha_chia|['👏👏']
552|https://www.instagram.com/p/CQyl2iNtrcD/|emermedica_oficial|andrecalderonp|['Pasaba por aquí solo a agradecer!! Agradecer su increíble labor!! Salvaron la vida de mi papá por sus visitas oportunas y profesionales. Los admiro y les agradezco a todo su equipo. ❤️❤️']
553|https://www.instagram.com/p/CQb3clMl4qw/|emermedica_oficial|emermedica_bogota_soacha_chia|['🔥🔥']
554|https://www.instagram.com/p/CQL_c16Lvk3/|emermedica_oficial|emermedica_bogota_soacha_chia|['🔥🔥']
555|https://www.instagram.com/p/CP9G70ktI_D/|emermedica_oficial|jvillada23|['Me afilie hace 15 días y nada que aparece activo q mal servicio']
556|https://www.instagram.com/p/CP9G70ktI_D/|emermedica_oficial|djbikeramer|['Señores como es posible que adquirir el servicio sean cumplidos para cobrar pero total incumplimiento para asistir en este caso un paciente de la tercera edad! Llámelos toda la noche y a esta hora no se han manifestado? Increíble saber que estamos asistidos por una empresa ineficiente y que no le importa el estado de sus pacientes!😢']
557|https://www.instagram.com/p/CP9G70ktI_D/|emermedica_oficial|monivera21|['Por favor donde puedo hacer seguimiento de un radicado de retiro.']
558|https://www.instagram.com/p/CPtMALtN2TM/|emermedica_oficial|yulyisaza|['Hola una sola persona o si se afilia mas']
559|https://www.instagram.com/p/CPtMALtN2TM/|emermedica_oficial|emermedica.j|['Llámanos para tu Afiliacion celular 3164924850']
561|https://www.instagram.com/p/CPbTf9UFZX5/|emermedica_oficial|paola_1421|['No lo recomiendo para nada y no por su servicio porque ni lo utilice porque me hicieron hacer todo el proceso de afiliación y me decían que tenía que pagar rápido porque si no pagaba rápido se demoraba la afiliación. Después de hacer todo y de pagar y que ya me dieran carnet pues a las 2 semanas me dicen por tercera vez cuál es su dirección y se las doy me dicen es que donde usted vive no tiene cubrimiento 😠😠.. porfavor que falta de seriedad y de servicio al cliente.. por eso no lo recomiendo para nada porque si así es que el inicio de esto no me imagino cómo será el resto… una Andrea me atendió!']
562|https://www.instagram.com/p/CPbTf9UFZX5/|emermedica_oficial|kamipeg|['Mal servicio ni para una urgencia una paciente de 91 años se llamo que ya venían dos horas y nada se vuelve a llamar y van a ver si pueden venir y eso que le iba a dar prioridad por la edad y por el servicio que se necesitaba']
563|https://www.instagram.com/p/CPbTf9UFZX5/|emermedica_oficial|patricia.pulido.125|['Malísimo el servicio, imagínase que ahora no se movilizan a la casa y la atención ni siquiera por teléfono la pueden prestar, llevo 2 horas esperando la llamada de un médico y nada, y cuando vuelve uno a llamar dicen que todos están ocupados, entonces cuando prestarán el servicio esperado?']
564|https://www.instagram.com/p/CPB2kgIMB7L/|emermedica_oficial|analince40|['Gracias @emermedica_oficial 🙌por uds mi mamá esta a salvo 👏Felicidades por esta excelente labor, a los profesionales que atienden de forma tan amable y amorosa !! Gracias infinitas 🙌']
565|https://www.instagram.com/p/CPB2kgIMB7L/|emermedica_oficial|danielneirap|['Son muy buenos. Felicitaciones!']
567|https://www.instagram.com/p/COJKDEalK3M/|emermedica_oficial|encasaterapiasysalud|['👏👏👏 Felicitaciones, gran trabajo']
568|https://www.instagram.com/p/CODqH78FaYr/|emermedica_oficial|encasaterapiasysalud|['Feliz Día a todos los niños 👏👏👏❤️']
569|https://www.instagram.com/p/CN0jr1Rl8FG/|emermedica_oficial|diani_ochoa16|['La peor empresa para trabajar y la atención a muchos afiliados pésima ah pero para cobrar e inventarse saldos en mora que uno no tiene si están listicos']
570|https://www.instagram.com/p/CN0jr1Rl8FG/|emermedica_oficial|ar.cesar16|['No lo recomiendo a nadie, pésimos, para afiliar son los más ágiles pero llevamos 9 meses tratando de desafiliarnos, después de supuestamente darnos un radicado de desafiliacion llaman a decirnos q estamos en mora 😠.. el servicio q prometieron nunca lo recibimos.']
571|https://www.instagram.com/p/CN0jr1Rl8FG/|emermedica_oficial|williamarmandomarin|['Me podrían hacer el favor de informarme si prestan servicio en el barrio molinos']
572|https://www.instagram.com/p/CN0jr1Rl8FG/|emermedica_oficial|danigon05|['Que pésimo servicio necesito que me contesten para cancelar el servicio. No contestan por ningún número y en la aplicación nunca hay médicos disponibles...']
573|https://www.instagram.com/p/CN0jr1Rl8FG/|emermedica_oficial|jhon_ospina.08|['Pesimo servicio en el call center llevo 6 meses tratando de cancelar este servicio y no he podido me parece el colmo la @supersalud por favor mas control']
574|https://www.instagram.com/p/CN0jr1Rl8FG/|emermedica_oficial|juliandres7|['Excelente descuento para tan buen servicio.']
575|https://www.instagram.com/p/CN0jr1Rl8FG/|emermedica_oficial|angelamawiam|['1 mes pidiendo el contacto de un especialista y fue más rápido por eps por favor un número donde pueda cancelar el contrato']
576|https://www.instagram.com/p/CN0jr1Rl8FG/|emermedica_oficial|ivonnetygiuseppe|['Día 5 sin recibir el resultado de la prueba PCR....ningúna comunicación de parte de Emermédica. Felicitaciones 👏👏👏']
577|https://www.instagram.com/p/CNk3ai8regT/|emermedica_oficial|bleidischarris|['Pésimo servicio de esta entidad hacia sus pacientes, no se afilien, cuando van a ofrecer el servicio sí hablan bonito y después cuando necesitas el servicio no sirvan para nada!!!!! Una porquería de servício... No se dejen engañar']
582|https://www.instagram.com/p/CMu8_XnDhLB/|emermedica_oficial|katherine89mc|['Desafortunadamente no tuve la mejor experiencia. Me contacto un asesor a mí celular decidí contratar los servicios, envié mis datos de manera correcta y cuando quise acceder a ellos me encontré con la sorpresa de que la cédula no quedó bien registrada y la dirección que brinde no tiene cobertura y en sistema quedó una dirección totalmente diferente. Esto ocurrió hace más de ocho días y aún no he recibido respuesta. Realmente tristeza porque estamos hablando de la salud y bienestar de dos adultos mayores.']
585|https://www.instagram.com/p/CMnEXs4FnKS/|emermedica_oficial|luzasenm|['Felicidades para todos los hombres que conforman el gran servicio que prestan, entre ellos mi hijo. Bendiciones Emermédica']
586|https://www.instagram.com/p/CMcttmkLavP/|emermedica_oficial|valenciawendyc|['Dónde se encuentra ubicados ?']
587|https://www.instagram.com/p/CMcttmkLavP/|emermedica_oficial|sandradiazv|['Para la asistencia domiciliaria es muy buen servicio, pero para solicitar los exámenes de laboratorio a domicilio es imposible comunicarse con la extensión. La grabación dice que el programa vital no está disponible y no da tono para dejar los datos para que se comuniquen conmigo. Al llamar nuevamente a la línea para informar este inconveniente no me dieron solución, en servicio al cliente tampoco contestan.']
588|https://www.instagram.com/p/CMcttmkLavP/|emermedica_oficial|juliandres7|['Excelente servicio, no solo la asistencia médica domiciliaria, sino también la video consulta telefónica.']
589|https://www.instagram.com/p/CMXnhvQBHFy/|emermedica_oficial|emilcedelarosa|['No de😍😢']
590|https://www.instagram.com/p/CMVCyjhKcme/|emermedica_oficial|atenciondenfermeria_jm|['Un hábito muy importante 🙌']
592|https://www.instagram.com/p/CMKklA2Hv_h/|emermedica_oficial|qpas_cookies_cakes|['Gracias Emermedica @titilara.asesora.emermedica']
593|https://www.instagram.com/p/CMKklA2Hv_h/|emermedica_oficial|acostaarturogomez|['Felicidades']
594|https://www.instagram.com/p/CMC_oMQFKXZ/|emermedica_oficial|tatan_cediel|['En urgencias o supuestamente atención domiciliaria. El servicio de ustedes es pésimo. Contratar su servicio es una pérdida de dinero']
595|https://www.instagram.com/p/CLwufyjMxg3/|emermedica_oficial|elkinpineda2|['Pésimo servicio recomiendo no afiliarse , no cumplen con términos de calidad y eficiencia, ya mi caso está en investigación en la supersalud, pero mientras siguen afiliando personas cuando no tienen la capacidad para atender los servicios requeridos por los usuarios.']
596|https://www.instagram.com/p/CLuMAOyMXjJ/|emermedica_oficial|elkinpineda2|['Pésimo servicio recomiendo no afiliarse , no cumplen con términos de calidad y eficiencia, ya mi caso está en investigación en la supersalud, pero mientras siguen afiliando personas cuando no tienen la capacidad para atender los servicios requeridos por los usuarios.']
597|https://www.instagram.com/p/CLuMAOyMXjJ/|emermedica_oficial|anlly_gallego|['Hacen la prueba de antígenos? Que precio?']
598|https://www.instagram.com/p/CLuMAOyMXjJ/|emermedica_oficial|garciarochi02|['Por favor que precio tiene la PCR y Antiguenos para viajar al exterior. Gracias']
599|https://www.instagram.com/p/CLuMAOyMXjJ/|emermedica_oficial|anmahol0524|['A que costó?']
600|https://www.instagram.com/p/CLm6JT5q1yP/|emermedica_oficial|elkinpineda2|['Pésimo servicio recomiendo no afiliarse , no cumplen con términos de calidad y eficiencia, ya mi caso está en investigación en la supersalud, pero mientras siguen afiliando personas cuando no tienen la capacidad para atender los servicios requeridos por los usuarios.']
605|https://www.instagram.com/p/CLUq67FH8yW/|emermedica_oficial|cgl_z22|['Cordial saludo, cómo me puedo desafiliar? Llevo más de 6 años, solo he pedido un servicio, ahora necesito toma de presión arterial urgente y después de llamar insistentemente por varios días, por fin hoy me responden y llevo 30 minutos en la línea me transfieren de un lado a otro, para al final decirme, que no me toman la tensión a domicilio! Muy mala atención, perdón, pero lo tengo que decir']
606|https://www.instagram.com/p/CLUq67FH8yW/|emermedica_oficial|osckr06|['💪 Consejos sobre Dieta cetogénica']
607|https://www.instagram.com/p/CLUq67FH8yW/|emermedica_oficial|claucece|['Alimentación saludable']
608|https://www.instagram.com/p/CKwnv8jlMmv/|emermedica_oficial|conyleonr|['Hola estoy tratando de comunicarme al call Center y cuando dice “un momento vamos a programar su cita” se cuelga, llevo 30 llamadas.']
610|https://www.instagram.com/p/CKfH-z-FOvj/|emermedica_oficial|farahalvarado|['Hacen prueba PCR (COVID) y en cuánto tiempo entregan resultado ???']
611|https://www.instagram.com/p/CKUZ3E9Ham9/|emermedica_oficial|katehealthy.life|['A mi siempre me han atendido excelente servicio, 👏👏👏👏👏']
613|https://www.instagram.com/p/CJ6wz71lyC4/|emermedica_oficial|panita.123|['Hacer “algo” de ejercicio jajaja']
615|https://www.instagram.com/p/CJei_bIFeZN/|emermedica_oficial|santiagogiraldoz__|['Para lo único que contestan rápido es para afiliar, de resto para una cita importante no sirven para nada! Pésimo, no, pésimo es poco, horrible servicio']
616|https://www.instagram.com/p/CJei_bIFeZN/|emermedica_oficial|luzasenm|['Igualmente para todos ustedes nuestros héroes. Gracias por ese excelente trabajo y sin descanso. Un saludo grande para Toberin y otro para Alsacia. Muy agradecidos.']
617|https://www.instagram.com/p/CJWqTXrrasF/|emermedica_oficial|lpesco|['La de @emermedica_oficial jugando con la vida de las personas y robando dinero!']
619|https://www.instagram.com/p/CJM7utxLyqF/|emermedica_oficial|luzasenm|['Feliz Navidad para todos ustedes los Héroes que no descansan']
624|https://www.instagram.com/p/CItn0H2lxEE/|emermedica_oficial|erikauriza|['PESIMOOO SERVICIO !!!! No responden a mi solicitud!!']
625|https://www.instagram.com/p/CItn0H2lxEE/|emermedica_oficial|paoantonella|['En la línea es imposible que un asesor atienda mi solicitud y reclamo, en el correo nunca responden, entonces como hago o que medio debo utilizar ya sea para que me solucionen o para cancelar el servicio']
626|https://www.instagram.com/p/CItn0H2lxEE/|emermedica_oficial|iofranrosa|['😊']
627|https://www.instagram.com/p/CIrK9BglWEK/|emermedica_oficial|noracdaza|['Cuando uno está afiliado y ya se pago el año pero tesoreria no pasa el dato y suspende el servicio queeeee?servicio al cluente es un desastre.']
628|https://www.instagram.com/p/CIldM3PFYr3/|emermedica_oficial|espaciosfacilcol|['💙']
629|https://www.instagram.com/p/CID4yMFq1PA/|emermedica_oficial|espaciosfacilcol|['💙']
630|https://www.instagram.com/p/CH26w_xHrfU/|emermedica_oficial|la_lejandra|['Tengo un problema y no me lo resuelven para que uno se inscriba muy bueno pero cuando en afiliado fallece no responden ni devuelven el dinero, respondan !!!!']
631|https://www.instagram.com/p/CH26w_xHrfU/|emermedica_oficial|segurekcol|['📲😷 La mejor promo del mes!! #médico #atenciónmédica']
632|https://www.instagram.com/p/CH26w_xHrfU/|emermedica_oficial|espaciosfacilcol|['💙']
634|https://www.instagram.com/p/CHsxUElFoy4/|emermedica_oficial|marartmun|['Asesora comercial a nivel nacional. ¡Escribeme para más información! 🚑']
635|https://www.instagram.com/p/CHsxUElFoy4/|emermedica_oficial|dmyriampeluqueriaunisex|['quedo atenta a su respuesta']
636|https://www.instagram.com/p/CHsxUElFoy4/|emermedica_oficial|dmyriampeluqueriaunisex|['buenas tardes 😊 na pregunta q precio tiene si afilio solo a mi nieta tiene 14 meses']
637|https://www.instagram.com/p/CHsxUElFoy4/|emermedica_oficial|emermedica.j|['Es tu mejor opción Emermedica llamanos para tu afiliacion']
639|https://www.instagram.com/p/CHBsOF9Afa9/|emermedica_oficial|juansebas21|['Quiero denunciar la falta de compromiso con los afiliados solicite retirarme y me dieron respuesta dos meses después y aún así me continuaron descontando y no me han dado respuesta']
640|https://www.instagram.com/p/CG8N_ZjD5lq/|emermedica_oficial|chalo.mendoza9414|['Es mejor apagarlo siempre']
641|https://www.instagram.com/p/CG5bdm2BiUF/|emermedica_oficial|j87nrro|['Un viernes sin pola']
642|https://www.instagram.com/p/CG5bdm2BiUF/|emermedica_oficial|melipavas|['Eps red vital sumimedical... 😱 😱 😱 😱 😱 😱 😱']
643|https://www.instagram.com/p/CG5bdm2BiUF/|emermedica_oficial|jusezule|['Uribe ya quedó libre']
644|https://www.instagram.com/p/CG5bdm2BiUF/|emermedica_oficial|aridromero|['Tenemos que hablar inmediatamente 🧟\u200d♂️']
645|https://www.instagram.com/p/CG5bdm2BiUF/|emermedica_oficial|chalo.mendoza9414|['Drácula chupa la sangre']
646|https://www.instagram.com/p/CG5bdm2BiUF/|emermedica_oficial|loverkate_|['Esperar quincena sin trabajo 😱']
647|https://www.instagram.com/p/CG5bdm2BiUF/|emermedica_oficial|jofremv257|['En 2020 Pandemia Covid-19']
648|https://www.instagram.com/p/CG5bdm2BiUF/|emermedica_oficial|juliitoa|['No tener servicio Emermédica 👻']
650|https://www.instagram.com/p/CGk1DiNpbh4/|emermedica_oficial|espaciosfacilcol|['💜']
653|https://www.instagram.com/p/CGEMu_ulyjd/|emermedica_oficial|espaciosfacilcol|['❤️']
657|https://www.instagram.com/p/CFVON_RFk21/|emermedica_oficial|witmygisell|['Como me desafilio? He pasado cartas al correo y me intento contactar con ustedes pero me es imposible recibir respuesta. Que mal que para afiliarse sea tan fácil y para terminar el contrato le pongan tantas trabas.']
658|https://www.instagram.com/p/CFVON_RFk21/|emermedica_oficial|dianagomezrs|['Realice mi afiliación desde el 18, realice el pago y no me han activado el servicio 😢 terrible el servicio']
660|https://www.instagram.com/p/CE2G9e0lQdT/|emermedica_oficial|tu.saludmemueve|['❤️']
661|https://www.instagram.com/p/CE2G9e0lQdT/|emermedica_oficial|alexville.romero|['👏👏👏👏']
662|https://www.instagram.com/p/CE2G9e0lQdT/|emermedica_oficial|luzasenm|['Gracias Emermédica']
663|https://www.instagram.com/p/CEui4A1lNOz/|emermedica_oficial|adrianapachonvidal|['@emermedica_oficial Hola llevo, 35 mins en el teléfono con la contestadora. No han llegado los rsultados de los exámenes médicos, y se contradicen los del lab con los de Emérmedica.']
664|https://www.instagram.com/p/CEui4A1lNOz/|emermedica_oficial|panita.123|['Armar rompecabezas']
665|https://www.instagram.com/p/CEpV2jNFdDI/|emermedica_oficial|erialeja.salazar|['Qué cuesta la prueba del covid particular']
666|https://www.instagram.com/p/CEj0KTgFWeB/|emermedica_oficial|vale_perdomog|['El app no funciona para el chat']
667|https://www.instagram.com/p/CEesU-mAUwm/|emermedica_oficial|kta_war|['Como hago para retirarme??']
668|https://www.instagram.com/p/CEXNazaFtRw/|emermedica_oficial|leidysvillate|['Cordial saludo señores @emermedica_oficial solicité desafiliarme desde el 07 de Julio vía email (Servicioalcliente@emermedica.com) y como es posible que hoy me llega mensaje que se me generó la factura del mes de agosto. QUE PESADILLA !!! No entienden que no deseo continuar afiliada. Espero sus amables respuestas. Gracias']
669|https://www.instagram.com/p/CEXNazaFtRw/|emermedica_oficial|eukarisreinoso|['Hola buenas tardes soy afiliado y necesito saber si hacen la prueba del covid por motivo de viaje? Cuánto tardan en dar los resultados?']
670|https://www.instagram.com/p/CEXNazaFtRw/|emermedica_oficial|claucece|['Somos los mejores!👏🏻👏🏻👏🏻']
671|https://www.instagram.com/p/CER2DodnuAY/|emermedica_oficial|bga_surprise|['Los Mejores 😍👏']
672|https://www.instagram.com/p/CER2DodnuAY/|emermedica_oficial|claucece|['👏🏻👏🏻👏🏻👏🏻']
673|https://www.instagram.com/p/CEKVZzYFUy9/|emermedica_oficial|8jasbleidy|['Precio?']
675|https://www.instagram.com/p/CDmDZ27F2kX/|emermedica_oficial|dannita.sweet|['@emermedica_oficial buenas tardes, como hago para que me soluciones algo, donde me comunico, a quien llamo, es imposible hablar con servicio al cliente y me niegan el servicio, nunca contestan, necesito soluciones']
676|https://www.instagram.com/p/CDfL8j3l5P3/|emermedica_oficial|germ_cohen|['Cómo pueden responder en cartera? radicamos queja y nada. Nos aparece una deuda injustificada']
677|https://www.instagram.com/p/CDfL8j3l5P3/|emermedica_oficial|nananpuerta|['Como puedo consultar el resultado de una prueba']
678|https://www.instagram.com/p/CDe-XyJlVMC/|emermedica_oficial|mafem13|['No contestan,he llamado toda la tarde y no he logrado pedir el medicamento a domicilio...']
679|https://www.instagram.com/p/CDe-XyJlVMC/|emermedica_oficial|aloalvaro|['Afíliate yaaaa.....']
682|https://www.instagram.com/p/CC81oFalAj0/|emermedica_oficial|lapalmirena.canada|['Pagamos toma de muestras desde el sábado y dijeron que hoy y nada, donde está el sentido de compromiso de la empresa?']
684|https://www.instagram.com/p/CCwWClVlxv4/|emermedica_oficial|mariauxigomez|['Excelente me encantó ojalá se repita algo así']
685|https://www.instagram.com/p/CCwWClVlxv4/|emermedica_oficial|piesteefo|['Jajajiii imposible entrar al evento!!!!']
686|https://www.instagram.com/p/CCtbGXPFnLn/|emermedica_oficial|jackerueda|['Hola me apuntó a la rifa, me gusta hacer recetas, gracias']
687|https://www.instagram.com/p/CCtbGXPFnLn/|emermedica_oficial|aridromero|['Me apunto mi esposa es gran admiradora de Rausch']
688|https://www.instagram.com/p/CCopBm5lvkH/|emermedica_oficial|marygomezfood|['A mi tampoco me lo permite']
689|https://www.instagram.com/p/CCopBm5lvkH/|emermedica_oficial|iofranrosa|['Buenas tardes no se puede realizar la inscripción']
690|https://www.instagram.com/p/CCopBm5lvkH/|emermedica_oficial|bydavidalejandro|['Hola buenas tardes me intento inscribir pero no me permite']
692|https://www.instagram.com/p/CCevcxglRGP/|emermedica_oficial|luzmeryvalcarcel|['Excelente']
693|https://www.instagram.com/p/CCevcxglRGP/|emermedica_oficial|escobarmariajaneth|['❤️genial Emermedica 👏un señor chef']
696|https://www.instagram.com/p/CB8sqmCljUu/|emermedica_oficial|tnavash1|['jaja']
699|https://www.instagram.com/p/CBYKhHunRo6/|emermedica_oficial|aleeja00|['Excelente servicio muchas gracias 👏👏']
700|https://www.instagram.com/p/CBYKhHunRo6/|emermedica_oficial|mariaramirez201085|['Buenos días me quiero afiliar ,vivo en Medellín']
